"codtribunal","cod_orgao_julg"
"TJCE","8746"
"TJCE","8747"
"TJCE","8748"
"TJCE","8782"
"TJCE","8835"
"TJCE","8838"
"TJCE","8882"
"TJCE","9064"
"TJCE","9129"
"TJCE","9134"
"TJCE","9244"
"TJDFT","12139"
"TJDFT","12140"
"TJDFT","12142"
"TJDFT","12143"
"TJDFT","12144"
"TJDFT","12145"
"TJDFT","12923"
"TJDFT","13122"
"TJDFT","13333"
"TJDFT","13334"
"TJDFT","13336"
"TJDFT","13593"
"TJDFT","13594"
"TJDFT","13595"
"TJDFT","13596"
"TJDFT","13597"
"TJDFT","13744"
"TJDFT","14144"
"TJDFT","14145"
"TJDFT","14146"
"TJDFT","14147"
"TJDFT","14148"
"TJDFT","14149"
"TJDFT","14150"
"TJDFT","14151"
"TJDFT","14152"
"TJDFT","14328"
"TJDFT","16040"
"TJDFT","16279"
"TJDFT","16280"
"TJDFT","16281"
"TJDFT","16282"
"TJDFT","16283"
"TJDFT","16327"
"TJDFT","16466"
"TJDFT","16467"
"TJDFT","16468"
"TJDFT","16814"
"TJDFT","16815"
"TJDFT","16816"
"TJDFT","16817"
"TJDFT","16818"
"TJDFT","16819"
"TJDFT","16837"
"TJDFT","16902"
"TJDFT","16914"
"TJDFT","17241"
"TJDFT","17837"
"TJDFT","18000"
"TJDFT","18005"
"TJDFT","18449"
"TJDFT","264"
"TJDFT","37"
"TJDFT","38"
"TJDFT","39"
"TJDFT","40"
"TJDFT","42"
"TJDFT","42873"
"TJDFT","42888"
"TJDFT","42891"
"TJDFT","42947"
"TJDFT","42948"
"TJDFT","43064"
"TJDFT","43065"
"TJDFT","43066"
"TJDFT","43067"
"TJDFT","43068"
"TJDFT","43069"
"TJDFT","43072"
"TJDFT","43079"
"TJDFT","43081"
"TJDFT","43085"
"TJDFT","43087"
"TJDFT","43090"
"TJDFT","43094"
"TJDFT","43103"
"TJDFT","43106"
"TJDFT","43107"
"TJDFT","43112"
"TJDFT","43114"
"TJDFT","43129"
"TJDFT","43133"
"TJDFT","43142"
"TJDFT","43157"
"TJDFT","43158"
"TJDFT","43159"
"TJDFT","43160"
"TJDFT","43179"
"TJDFT","43180"
"TJDFT","43189"
"TJDFT","43190"
"TJDFT","49"
"TJDFT","52"
"TJDFT","52922"
"TJDFT","53"
"TJDFT","54"
"TJDFT","55"
"TJDFT","56"
"TJDFT","57"
"TJDFT","58"
"TJDFT","59"
"TJDFT","60"
"TJDFT","60795"
"TJDFT","62"
"TJDFT","6549"
"TJDFT","6551"
"TJDFT","6553"
"TJDFT","6558"
"TJDFT","6560"
"TJDFT","6563"
"TJDFT","6564"
"TJDFT","6566"
"TJDFT","6567"
"TJDFT","6568"
"TJDFT","6570"
"TJDFT","6571"
"TJDFT","6573"
"TJDFT","6574"
"TJDFT","6576"
"TJDFT","6579"
"TJDFT","6580"
"TJDFT","6582"
"TJDFT","6584"
"TJDFT","6585"
"TJDFT","6586"
"TJDFT","6587"
"TJDFT","6589"
"TJDFT","6590"
"TJDFT","6593"
"TJDFT","6594"
"TJDFT","6595"
"TJDFT","6597"
"TJDFT","6599"
"TJDFT","66"
"TJDFT","6600"
"TJDFT","6602"
"TJDFT","6604"
"TJDFT","6605"
"TJDFT","6607"
"TJDFT","6608"
"TJDFT","6609"
"TJDFT","6613"
"TJDFT","6614"
"TJDFT","6617"
"TJDFT","6620"
"TJDFT","6623"
"TJDFT","6624"
"TJDFT","6625"
"TJDFT","6628"
"TJDFT","6630"
"TJDFT","6634"
"TJDFT","6635"
"TJDFT","6637"
"TJDFT","6639"
"TJDFT","6641"
"TJDFT","6643"
"TJDFT","6644"
"TJDFT","6650"
"TJDFT","6654"
"TJDFT","6655"
"TJDFT","6658"
"TJDFT","6660"
"TJDFT","6663"
"TJDFT","6672"
"TJDFT","6674"
"TJDFT","6675"
"TJDFT","6681"
"TJDFT","6692"
"TJDFT","67"
"TJDFT","6700"
"TJDFT","6712"
"TJDFT","6715"
"TJDFT","6722"
"TJDFT","6729"
"TJDFT","6739"
"TJDFT","6745"
"TJDFT","6752"
"TJDFT","6755"
"TJDFT","6756"
"TJDFT","6760"
"TJDFT","6764"
"TJDFT","6767"
"TJDFT","6768"
"TJDFT","6771"
"TJDFT","6772"
"TJDFT","6775"
"TJDFT","6777"
"TJDFT","6778"
"TJDFT","67791"
"TJDFT","67792"
"TJDFT","67793"
"TJDFT","67794"
"TJDFT","6780"
"TJDFT","6782"
"TJDFT","6784"
"TJDFT","67851"
"TJDFT","67852"
"TJDFT","67853"
"TJDFT","67854"
"TJDFT","6786"
"TJDFT","6789"
"TJDFT","6790"
"TJDFT","6791"
"TJDFT","6792"
"TJDFT","6793"
"TJDFT","68"
"TJDFT","69"
"TJDFT","6928"
"TJDFT","6930"
"TJDFT","6932"
"TJDFT","6935"
"TJDFT","6939"
"TJDFT","6943"
"TJDFT","6945"
"TJDFT","6949"
"TJDFT","6951"
"TJDFT","6955"
"TJDFT","6961"
"TJDFT","6962"
"TJDFT","6966"
"TJDFT","6969"
"TJDFT","6970"
"TJDFT","6978"
"TJDFT","6982"
"TJDFT","6985"
"TJDFT","6987"
"TJDFT","6995"
"TJDFT","6998"
"TJDFT","6999"
"TJDFT","7002"
"TJDFT","7004"
"TJDFT","7010"
"TJDFT","7027"
"TJDFT","7029"
"TJDFT","7035"
"TJDFT","7038"
"TJDFT","7040"
"TJDFT","7042"
"TJDFT","7043"
"TJDFT","7044"
"TJDFT","7046"
"TJDFT","7047"
"TJDFT","7048"
"TJDFT","7049"
"TJDFT","7052"
"TJDFT","7054"
"TJDFT","7056"
"TJDFT","7057"
"TJDFT","7064"
"TJDFT","7070"
"TJDFT","7071"
"TJDFT","7074"
"TJDFT","7079"
"TJDFT","7083"
"TJDFT","7087"
"TJDFT","7089"
"TJDFT","7092"
"TJDFT","7094"
"TJDFT","7097"
"TJDFT","71"
"TJDFT","7101"
"TJDFT","7106"
"TJDFT","71969"
"TJDFT","72"
"TJDFT","72831"
"TJDFT","72832"
"TJDFT","73"
"TJDFT","74"
"TJDFT","74606"
"TJDFT","74607"
"TJDFT","74608"
"TJDFT","74609"
"TJDFT","74611"
"TJDFT","74616"
"TJDFT","74617"
"TJDFT","74618"
"TJDFT","74619"
"TJDFT","74620"
"TJDFT","74621"
"TJDFT","74622"
"TJDFT","74623"
"TJDFT","74624"
"TJDFT","74625"
"TJDFT","74626"
"TJDFT","74627"
"TJDFT","75"
"TJDFT","76"
"TJDFT","76528"
"TJDFT","77479"
"TJDFT","77481"
"TJDFT","77482"
"TJDFT","80285"
"TJDFT","80291"
"TJDFT","80292"
"TJDFT","81"
"TJDFT","81325"
"TJDFT","81390"
"TJDFT","81391"
"TJDFT","81392"
"TJDFT","81394"
"TJDFT","81522"
"TJDFT","81523"
"TJDFT","81524"
"TJDFT","81608"
"TJDFT","81638"
"TJDFT","97"
"TJES","1001"
"TJES","1002"
"TJES","1017"
"TJES","1018"
"TJES","1034"
"TJES","1035"
"TJES","1040"
"TJES","1045"
"TJES","1046"
"TJES","1047"
"TJES","1048"
"TJES","1049"
"TJES","105"
"TJES","1051"
"TJES","1052"
"TJES","1056"
"TJES","1058"
"TJES","1061"
"TJES","1064"
"TJES","1065"
"TJES","1145"
"TJES","1147"
"TJES","1153"
"TJES","1160"
"TJES","1161"
"TJES","1162"
"TJES","1164"
"TJES","1170"
"TJES","1173"
"TJES","1181"
"TJES","1196"
"TJES","1198"
"TJES","1202"
"TJES","1203"
"TJES","1204"
"TJES","1205"
"TJES","1206"
"TJES","1212"
"TJES","1216"
"TJES","1227"
"TJES","1228"
"TJES","1238"
"TJES","1242"
"TJES","1244"
"TJES","1246"
"TJES","1248"
"TJES","1250"
"TJES","1251"
"TJES","1263"
"TJES","1266"
"TJES","1268"
"TJES","1269"
"TJES","1271"
"TJES","1286"
"TJES","1290"
"TJES","1291"
"TJES","1292"
"TJES","1299"
"TJES","1302"
"TJES","1304"
"TJES","1307"
"TJES","143"
"TJES","145"
"TJES","147"
"TJES","148"
"TJES","149"
"TJES","1573"
"TJES","1609"
"TJES","1610"
"TJES","1611"
"TJES","1614"
"TJES","1633"
"TJES","1636"
"TJES","1641"
"TJES","1642"
"TJES","1665"
"TJES","1667"
"TJES","1675"
"TJES","1676"
"TJES","1680"
"TJES","1683"
"TJES","1685"
"TJES","1688"
"TJES","1690"
"TJES","1693"
"TJES","1706"
"TJES","1710"
"TJES","1711"
"TJES","1719"
"TJES","1721"
"TJES","1733"
"TJES","1744"
"TJES","1747"
"TJES","1748"
"TJES","1759"
"TJES","176"
"TJES","1764"
"TJES","177"
"TJES","178"
"TJES","179"
"TJES","1798"
"TJES","1799"
"TJES","180"
"TJES","1818"
"TJES","1821"
"TJES","1824"
"TJES","1830"
"TJES","1882"
"TJES","1883"
"TJES","1902"
"TJES","1903"
"TJES","1904"
"TJES","1905"
"TJES","1909"
"TJES","193"
"TJES","197"
"TJES","1973"
"TJES","1977"
"TJES","1978"
"TJES","198"
"TJES","1981"
"TJES","1982"
"TJES","1984"
"TJES","1994"
"TJES","2001"
"TJES","2013"
"TJES","2018"
"TJES","2029"
"TJES","2031"
"TJES","2032"
"TJES","2033"
"TJES","2039"
"TJES","2041"
"TJES","208"
"TJES","2121"
"TJES","2129"
"TJES","2130"
"TJES","2131"
"TJES","2135"
"TJES","2136"
"TJES","2137"
"TJES","2138"
"TJES","2139"
"TJES","2140"
"TJES","2141"
"TJES","2142"
"TJES","2143"
"TJES","2144"
"TJES","2145"
"TJES","2146"
"TJES","2147"
"TJES","2148"
"TJES","2149"
"TJES","2150"
"TJES","2151"
"TJES","2152"
"TJES","2153"
"TJES","2154"
"TJES","2155"
"TJES","2156"
"TJES","2158"
"TJES","2159"
"TJES","2160"
"TJES","2161"
"TJES","2162"
"TJES","2164"
"TJES","2165"
"TJES","2166"
"TJES","2167"
"TJES","2168"
"TJES","2169"
"TJES","2170"
"TJES","2171"
"TJES","2173"
"TJES","2174"
"TJES","2176"
"TJES","2177"
"TJES","23"
"TJES","2326"
"TJES","233"
"TJES","2334"
"TJES","2338"
"TJES","2347"
"TJES","2363"
"TJES","2461"
"TJES","2462"
"TJES","2463"
"TJES","2464"
"TJES","2465"
"TJES","2466"
"TJES","2467"
"TJES","2468"
"TJES","2469"
"TJES","2470"
"TJES","2471"
"TJES","2472"
"TJES","2473"
"TJES","2474"
"TJES","2475"
"TJES","2478"
"TJES","2480"
"TJES","2484"
"TJES","2490"
"TJES","2491"
"TJES","2492"
"TJES","2493"
"TJES","2494"
"TJES","2495"
"TJES","2496"
"TJES","2497"
"TJES","2499"
"TJES","2500"
"TJES","2502"
"TJES","2505"
"TJES","2506"
"TJES","2508"
"TJES","2509"
"TJES","2515"
"TJES","2516"
"TJES","2518"
"TJES","2519"
"TJES","2520"
"TJES","2524"
"TJES","2527"
"TJES","2528"
"TJES","2533"
"TJES","2534"
"TJES","2535"
"TJES","2537"
"TJES","254"
"TJES","255"
"TJES","2606"
"TJES","280"
"TJES","299"
"TJES","301"
"TJES","309"
"TJES","310"
"TJES","314"
"TJES","315"
"TJES","323"
"TJES","324"
"TJES","350"
"TJES","351"
"TJES","353"
"TJES","355"
"TJES","356"
"TJES","358"
"TJES","359"
"TJES","362"
"TJES","363"
"TJES","365"
"TJES","367"
"TJES","369"
"TJES","370"
"TJES","371"
"TJES","4"
"TJES","413"
"TJES","415"
"TJES","416"
"TJES","417"
"TJES","453"
"TJES","476"
"TJES","477"
"TJES","478"
"TJES","479"
"TJES","5"
"TJES","5119"
"TJES","513"
"TJES","548"
"TJES","549"
"TJES","550"
"TJES","551"
"TJES","553"
"TJES","554"
"TJES","555"
"TJES","556"
"TJES","604"
"TJES","605"
"TJES","618"
"TJES","689"
"TJES","712"
"TJES","713"
"TJES","715"
"TJES","716"
"TJES","719"
"TJES","728"
"TJES","729"
"TJES","730"
"TJES","731"
"TJES","754"
"TJES","77"
"TJES","776"
"TJES","78"
"TJES","842"
"TJES","847"
"TJES","852"
"TJES","857"
"TJES","861"
"TJES","94"
"TJES","96"
"TJES","988"
"TJES","993"
"TJES","998"
"TJGO","11381"
"TJGO","11382"
"TJGO","11384"
"TJGO","11385"
"TJGO","11386"
"TJGO","11387"
"TJGO","11388"
"TJGO","11389"
"TJGO","11390"
"TJGO","11391"
"TJGO","11392"
"TJGO","11393"
"TJGO","11394"
"TJGO","11395"
"TJGO","11396"
"TJGO","11397"
"TJGO","11398"
"TJGO","11399"
"TJGO","11400"
"TJGO","11401"
"TJGO","11402"
"TJGO","11403"
"TJGO","11404"
"TJGO","11405"
"TJGO","11406"
"TJGO","11407"
"TJGO","11408"
"TJGO","11409"
"TJGO","11410"
"TJGO","11411"
"TJGO","11412"
"TJGO","11413"
"TJGO","11414"
"TJGO","11415"
"TJGO","11416"
"TJGO","11417"
"TJGO","11418"
"TJGO","11419"
"TJGO","11420"
"TJGO","11422"
"TJGO","11423"
"TJGO","11424"
"TJGO","11425"
"TJGO","11426"
"TJGO","11427"
"TJGO","11428"
"TJGO","11429"
"TJGO","11430"
"TJGO","11431"
"TJGO","11432"
"TJGO","11435"
"TJGO","11437"
"TJGO","11438"
"TJGO","11439"
"TJGO","11440"
"TJGO","11441"
"TJGO","11442"
"TJGO","11444"
"TJGO","11445"
"TJGO","11446"
"TJGO","11447"
"TJGO","11448"
"TJGO","11449"
"TJGO","11450"
"TJGO","11451"
"TJGO","11452"
"TJGO","11453"
"TJGO","11454"
"TJGO","11455"
"TJGO","11456"
"TJGO","11458"
"TJGO","11459"
"TJGO","11462"
"TJGO","11463"
"TJGO","11466"
"TJGO","11467"
"TJGO","11468"
"TJGO","11469"
"TJGO","11470"
"TJGO","11471"
"TJGO","11472"
"TJGO","11473"
"TJGO","11474"
"TJGO","11475"
"TJGO","11476"
"TJGO","11477"
"TJGO","11478"
"TJGO","11479"
"TJGO","11480"
"TJGO","11481"
"TJGO","11482"
"TJGO","11483"
"TJGO","11485"
"TJGO","11486"
"TJGO","11487"
"TJGO","11488"
"TJGO","11489"
"TJGO","11490"
"TJGO","11491"
"TJGO","11492"
"TJGO","11495"
"TJGO","11496"
"TJGO","11498"
"TJGO","11499"
"TJGO","11500"
"TJGO","11501"
"TJGO","11502"
"TJGO","11503"
"TJGO","11504"
"TJGO","11505"
"TJGO","11506"
"TJGO","11507"
"TJGO","11508"
"TJGO","11509"
"TJGO","11510"
"TJGO","11511"
"TJGO","11512"
"TJGO","11513"
"TJGO","11514"
"TJGO","11515"
"TJGO","11517"
"TJGO","11518"
"TJGO","11519"
"TJGO","11520"
"TJGO","11521"
"TJGO","11522"
"TJGO","11523"
"TJGO","11524"
"TJGO","11525"
"TJGO","11526"
"TJGO","11527"
"TJGO","11528"
"TJGO","11529"
"TJGO","11530"
"TJGO","11531"
"TJGO","11532"
"TJGO","11533"
"TJGO","11534"
"TJGO","11535"
"TJGO","11537"
"TJGO","11538"
"TJGO","11539"
"TJGO","11540"
"TJGO","11541"
"TJGO","11542"
"TJGO","11543"
"TJGO","11544"
"TJGO","11545"
"TJGO","11546"
"TJGO","11547"
"TJGO","11550"
"TJGO","11551"
"TJGO","11552"
"TJGO","11553"
"TJGO","11554"
"TJGO","11555"
"TJGO","11556"
"TJGO","11557"
"TJGO","11559"
"TJGO","11562"
"TJGO","11563"
"TJGO","11565"
"TJGO","11566"
"TJGO","11567"
"TJGO","11569"
"TJGO","11570"
"TJGO","11571"
"TJGO","11572"
"TJGO","11573"
"TJGO","11575"
"TJGO","11576"
"TJGO","11577"
"TJGO","11579"
"TJGO","11580"
"TJGO","11582"
"TJGO","11583"
"TJGO","11585"
"TJGO","11586"
"TJGO","11589"
"TJGO","11590"
"TJGO","11591"
"TJGO","11593"
"TJGO","11595"
"TJGO","11596"
"TJGO","11597"
"TJGO","11598"
"TJGO","11599"
"TJGO","11601"
"TJGO","11602"
"TJGO","11603"
"TJGO","11608"
"TJGO","11609"
"TJGO","11610"
"TJGO","11612"
"TJGO","11613"
"TJGO","11614"
"TJGO","11615"
"TJGO","11616"
"TJGO","11618"
"TJGO","11619"
"TJGO","11620"
"TJGO","11621"
"TJGO","11622"
"TJGO","11623"
"TJGO","11624"
"TJGO","11625"
"TJGO","11626"
"TJGO","11628"
"TJGO","11629"
"TJGO","11631"
"TJGO","11632"
"TJGO","11633"
"TJGO","11636"
"TJGO","11637"
"TJGO","11639"
"TJGO","11640"
"TJGO","11645"
"TJGO","12570"
"TJGO","12571"
"TJGO","12713"
"TJGO","12715"
"TJGO","12803"
"TJGO","12842"
"TJGO","12964"
"TJGO","13160"
"TJGO","13161"
"TJGO","13162"
"TJGO","13163"
"TJGO","13164"
"TJGO","13165"
"TJGO","13166"
"TJGO","13168"
"TJGO","13169"
"TJGO","13171"
"TJGO","13173"
"TJGO","13175"
"TJGO","13176"
"TJGO","13226"
"TJGO","13300"
"TJGO","13301"
"TJGO","13302"
"TJGO","13303"
"TJGO","13304"
"TJGO","13305"
"TJGO","13306"
"TJGO","13307"
"TJGO","13308"
"TJGO","13364"
"TJGO","13365"
"TJGO","13366"
"TJGO","13367"
"TJGO","13368"
"TJGO","13369"
"TJGO","13370"
"TJGO","13371"
"TJGO","13372"
"TJGO","13373"
"TJGO","13555"
"TJGO","13558"
"TJGO","13578"
"TJGO","13579"
"TJGO","13580"
"TJGO","13581"
"TJGO","13585"
"TJGO","13586"
"TJGO","13587"
"TJGO","13589"
"TJGO","13590"
"TJGO","13600"
"TJGO","13601"
"TJGO","13602"
"TJGO","13690"
"TJGO","13693"
"TJGO","13698"
"TJGO","13704"
"TJGO","13708"
"TJGO","13709"
"TJGO","13724"
"TJGO","13737"
"TJGO","13745"
"TJGO","13746"
"TJGO","13799"
"TJGO","13804"
"TJGO","13828"
"TJGO","13834"
"TJGO","13837"
"TJGO","13838"
"TJGO","13839"
"TJGO","13840"
"TJGO","13921"
"TJGO","14595"
"TJGO","14596"
"TJGO","14597"
"TJGO","14598"
"TJGO","14599"
"TJGO","14600"
"TJGO","14601"
"TJGO","14602"
"TJGO","16429"
"TJGO","16430"
"TJGO","16431"
"TJGO","16432"
"TJGO","16434"
"TJGO","16435"
"TJGO","16520"
"TJGO","17261"
"TJGO","17262"
"TJGO","17833"
"TJGO","17924"
"TJGO","18079"
"TJGO","52603"
"TJGO","52606"
"TJGO","52608"
"TJGO","52610"
"TJGO","52619"
"TJGO","52625"
"TJGO","52627"
"TJGO","52629"
"TJGO","52630"
"TJGO","52632"
"TJGO","52633"
"TJGO","52634"
"TJGO","52637"
"TJGO","52645"
"TJGO","52647"
"TJGO","52648"
"TJGO","52651"
"TJGO","52652"
"TJGO","52653"
"TJGO","52654"
"TJGO","52661"
"TJGO","52662"
"TJGO","73237"
"TJGO","74153"
"TJGO","76689"
"TJGO","77693"
"TJGO","77694"
"TJGO","78732"
"TJGO","78733"
"TJGO","78734"
"TJGO","78735"
"TJGO","78736"
"TJGO","78737"
"TJGO","78738"
"TJGO","78739"
"TJGO","78740"
"TJGO","78741"
"TJGO","78742"
"TJGO","78743"
"TJGO","78744"
"TJGO","78745"
"TJGO","78746"
"TJGO","78747"
"TJGO","78748"
"TJGO","78749"
"TJGO","78750"
"TJGO","78751"
"TJGO","78752"
"TJGO","78754"
"TJGO","78755"
"TJGO","78804"
"TJGO","78885"
"TJGO","78893"
"TJGO","79250"
"TJGO","79270"
"TJGO","79331"
"TJGO","79333"
"TJGO","79335"
"TJGO","79336"
"TJGO","79337"
"TJGO","79338"
"TJGO","79340"
"TJGO","79341"
"TJGO","79343"
"TJGO","79344"
"TJGO","79346"
"TJGO","79347"
"TJGO","79348"
"TJGO","79351"
"TJGO","79352"
"TJGO","79353"
"TJGO","79354"
"TJGO","79355"
"TJGO","79430"
"TJGO","79783"
"TJGO","81187"
"TJGO","81188"
"TJGO","81436"
"TJGO","81437"
"TJGO","81438"
"TJGO","81439"
"TJGO","81440"
"TJGO","81441"
"TJGO","81442"
"TJGO","81443"
"TJGO","81444"
"TJGO","81445"
"TJGO","81446"
"TJGO","81447"
"TJGO","81448"
"TJGO","81449"
"TJGO","81450"
"TJGO","81451"
"TJGO","81452"
"TJGO","81453"
"TJGO","81454"
"TJGO","81455"
"TJGO","81456"
"TJGO","81457"
"TJGO","81458"
"TJGO","81459"
"TJGO","81460"
"TJGO","81461"
"TJGO","81462"
"TJGO","81463"
"TJGO","81464"
"TJGO","81465"
"TJGO","81653"
"TJMA","11152"
"TJMA","11154"
"TJMA","11158"
"TJMA","11696"
"TJMA","13394"
"TJMA","14070"
"TJMA","14072"
"TJMA","14101"
"TJMA","19939"
"TJMA","19942"
"TJMA","19943"
"TJMA","19944"
"TJMA","19945"
"TJMA","19946"
"TJMA","19947"
"TJMA","19948"
"TJMA","19949"
"TJMA","19951"
"TJMA","19952"
"TJMA","19954"
"TJMA","19955"
"TJMA","19956"
"TJMA","2852"
"TJMA","2856"
"TJMA","2858"
"TJMA","2862"
"TJMA","2868"
"TJMA","2869"
"TJMA","2872"
"TJMA","2877"
"TJMA","2879"
"TJMA","2881"
"TJMA","2884"
"TJMA","2890"
"TJMA","2930"
"TJMA","2932"
"TJMA","2950"
"TJMA","2951"
"TJMA","2966"
"TJMA","2975"
"TJMA","3094"
"TJMA","3099"
"TJMA","3102"
"TJMA","3114"
"TJMA","3116"
"TJMA","3122"
"TJMA","3199"
"TJMA","3202"
"TJMA","3206"
"TJMA","3208"
"TJMA","3212"
"TJMA","3214"
"TJMA","3218"
"TJMA","3224"
"TJMA","3225"
"TJMA","3227"
"TJMA","3245"
"TJMA","3248"
"TJMA","3311"
"TJMA","3675"
"TJMA","3679"
"TJMA","3735"
"TJMA","3743"
"TJMA","3745"
"TJMA","3795"
"TJMA","43"
"TJMA","6198"
"TJMA","77702"
"TJMG","10792"
"TJMG","10793"
"TJMG","10798"
"TJMG","10800"
"TJMG","10975"
"TJMG","10990"
"TJMG","11012"
"TJMG","11013"
"TJMG","11014"
"TJMG","11015"
"TJMG","11048"
"TJMG","11053"
"TJMG","11059"
"TJMG","11061"
"TJMG","11135"
"TJMG","11145"
"TJMG","11156"
"TJMG","11157"
"TJMG","11224"
"TJMG","11228"
"TJMG","11314"
"TJMG","11325"
"TJMG","11330"
"TJMG","11356"
"TJMG","11364"
"TJMG","11372"
"TJMG","11651"
"TJMG","11652"
"TJMG","11659"
"TJMG","11676"
"TJMG","11699"
"TJMG","11709"
"TJMG","11730"
"TJMG","11849"
"TJMG","12567"
"TJMG","12568"
"TJMG","12569"
"TJMG","12575"
"TJMG","12699"
"TJMG","12702"
"TJMG","12704"
"TJMG","12707"
"TJMG","12732"
"TJMG","12763"
"TJMG","12767"
"TJMG","12914"
"TJMG","12921"
"TJMG","13000"
"TJMG","13010"
"TJMG","13011"
"TJMG","13095"
"TJMG","13099"
"TJMG","13100"
"TJMG","13101"
"TJMG","13114"
"TJMG","13124"
"TJMG","13193"
"TJMG","13229"
"TJMG","13230"
"TJMG","13236"
"TJMG","13315"
"TJMG","13329"
"TJMG","13351"
"TJMG","13353"
"TJMG","13354"
"TJMG","13355"
"TJMG","13375"
"TJMG","13401"
"TJMG","13573"
"TJMG","13575"
"TJMG","13677"
"TJMG","13969"
"TJMG","14063"
"TJMG","14111"
"TJMG","14138"
"TJMG","14179"
"TJMG","15644"
"TJMG","15647"
"TJMG","15648"
"TJMG","15649"
"TJMG","16022"
"TJMG","16039"
"TJMG","16249"
"TJMG","16250"
"TJMG","16261"
"TJMG","16391"
"TJMG","16537"
"TJMG","16544"
"TJMG","16546"
"TJMG","16960"
"TJMG","16987"
"TJMG","17282"
"TJMG","17283"
"TJMG","17284"
"TJMG","17285"
"TJMG","17286"
"TJMG","17288"
"TJMG","17289"
"TJMG","17292"
"TJMG","17293"
"TJMG","17294"
"TJMG","17295"
"TJMG","17296"
"TJMG","17297"
"TJMG","17298"
"TJMG","17299"
"TJMG","17309"
"TJMG","17310"
"TJMG","17879"
"TJMG","17929"
"TJMG","17950"
"TJMG","17953"
"TJMG","17954"
"TJMG","17955"
"TJMG","17956"
"TJMG","17957"
"TJMG","3080"
"TJMG","3115"
"TJMG","3186"
"TJMG","3203"
"TJMG","3262"
"TJMG","3297"
"TJMG","3335"
"TJMG","34648"
"TJMG","34853"
"TJMG","3668"
"TJMG","3676"
"TJMG","3682"
"TJMG","3688"
"TJMG","3691"
"TJMG","3694"
"TJMG","3701"
"TJMG","3710"
"TJMG","3718"
"TJMG","3727"
"TJMG","3744"
"TJMG","3746"
"TJMG","3750"
"TJMG","3753"
"TJMG","3756"
"TJMG","3757"
"TJMG","3758"
"TJMG","3761"
"TJMG","3764"
"TJMG","3765"
"TJMG","3767"
"TJMG","3770"
"TJMG","3771"
"TJMG","3772"
"TJMG","3775"
"TJMG","3777"
"TJMG","3778"
"TJMG","3779"
"TJMG","3780"
"TJMG","3782"
"TJMG","3784"
"TJMG","3786"
"TJMG","3790"
"TJMG","3792"
"TJMG","3796"
"TJMG","3797"
"TJMG","3799"
"TJMG","3804"
"TJMG","3806"
"TJMG","3808"
"TJMG","3809"
"TJMG","3813"
"TJMG","3816"
"TJMG","3819"
"TJMG","3820"
"TJMG","3823"
"TJMG","3826"
"TJMG","3828"
"TJMG","3829"
"TJMG","3830"
"TJMG","3831"
"TJMG","3833"
"TJMG","3836"
"TJMG","3837"
"TJMG","3838"
"TJMG","3840"
"TJMG","3842"
"TJMG","3844"
"TJMG","3846"
"TJMG","3847"
"TJMG","3851"
"TJMG","3852"
"TJMG","3855"
"TJMG","3856"
"TJMG","3857"
"TJMG","3859"
"TJMG","3860"
"TJMG","3862"
"TJMG","3865"
"TJMG","3867"
"TJMG","3868"
"TJMG","3869"
"TJMG","3873"
"TJMG","3874"
"TJMG","3875"
"TJMG","3876"
"TJMG","3878"
"TJMG","3879"
"TJMG","3880"
"TJMG","3883"
"TJMG","3885"
"TJMG","3886"
"TJMG","3889"
"TJMG","3890"
"TJMG","3891"
"TJMG","3892"
"TJMG","3894"
"TJMG","3895"
"TJMG","3896"
"TJMG","3897"
"TJMG","3898"
"TJMG","3900"
"TJMG","3902"
"TJMG","3903"
"TJMG","3904"
"TJMG","3907"
"TJMG","3908"
"TJMG","3910"
"TJMG","3916"
"TJMG","3917"
"TJMG","3918"
"TJMG","3919"
"TJMG","3920"
"TJMG","3922"
"TJMG","3924"
"TJMG","3925"
"TJMG","3926"
"TJMG","3929"
"TJMG","3933"
"TJMG","3935"
"TJMG","3936"
"TJMG","3937"
"TJMG","3938"
"TJMG","3941"
"TJMG","3943"
"TJMG","3944"
"TJMG","3945"
"TJMG","3946"
"TJMG","3948"
"TJMG","3949"
"TJMG","3951"
"TJMG","3954"
"TJMG","3957"
"TJMG","3959"
"TJMG","3960"
"TJMG","3962"
"TJMG","3963"
"TJMG","3967"
"TJMG","3969"
"TJMG","3971"
"TJMG","3974"
"TJMG","3976"
"TJMG","3977"
"TJMG","3981"
"TJMG","3984"
"TJMG","3986"
"TJMG","39888"
"TJMG","3990"
"TJMG","3991"
"TJMG","39914"
"TJMG","39919"
"TJMG","3992"
"TJMG","3993"
"TJMG","39934"
"TJMG","3997"
"TJMG","39982"
"TJMG","39983"
"TJMG","39984"
"TJMG","39985"
"TJMG","39986"
"TJMG","39988"
"TJMG","3999"
"TJMG","4001"
"TJMG","40011"
"TJMG","40018"
"TJMG","40024"
"TJMG","40038"
"TJMG","4004"
"TJMG","40044"
"TJMG","40063"
"TJMG","4007"
"TJMG","4009"
"TJMG","40102"
"TJMG","40109"
"TJMG","4011"
"TJMG","40115"
"TJMG","4012"
"TJMG","40123"
"TJMG","40132"
"TJMG","40139"
"TJMG","40142"
"TJMG","4016"
"TJMG","4017"
"TJMG","40174"
"TJMG","4018"
"TJMG","40187"
"TJMG","40188"
"TJMG","4020"
