codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias)
TJAC;JE;8155;Estadual;VARA CÍVEL;AC;M�dio;762.933.984.375;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;99;162;34696
TJAC;JE;8156;Estadual;VARA CRIMINAL;AC;M�dio;762.933.984.375;Criminal;PEQUENO;Criminal Pura;Acervo Grande;81;126;39909
TJAC;TR;33567;Estadual;ª TURMA RECURSAL;AC;Grande;1.254.230.957.031;Civel;PEQUENO;Civel Pura;Acervo Grande;77;72;12945
TJAC;TR;33572;Estadual;ª TURMA RECURSAL;AC;Grande;1.254.230.957.031;Civel;PEQUENO;Civel Pura;Acervo Grande;105;79;9949
TJAL;G1;5756;Estadual;VARA DO ÚNICO OFÍCIO DE CAMPO ALEGRE;AL;M�dio;386.284.008.789;Civel;PEQUENO;Geral;Acervo Grande;94;9;829
TJAL;G1;5756;Estadual;VARA DO ÚNICO OFÍCIO DE CAMPO ALEGRE;AL;M�dio;386.284.008.789;Criminal;PEQUENO;Geral;Acervo Grande;86;7;598
TJAL;G1;5756;Estadual;VARA DO ÚNICO OFÍCIO DE CAMPO ALEGRE;AL;M�dio;386.284.008.789;Família;PEQUENO;Geral;Acervo Grande;111;2;227
TJAL;G1;5789;Estadual;VARA DO ÚNICO OFÍCIO DE COLÔNIA LEOPOLDINA;AL;Pequeno;528.118.017.578;Civel;PEQUENO;Geral;Acervo Médio;104;5;510
TJAL;G1;5789;Estadual;VARA DO ÚNICO OFÍCIO DE COLÔNIA LEOPOLDINA;AL;Pequeno;528.118.017.578;Criminal;PEQUENO;Geral;Acervo Médio;48;1;48
TJAL;G1;5794;Estadual;VARA DO ÚNICO OFÍCIO DE FEIRA GRANDE;AL;Pequeno;307.032.006.836;Criminal;PEQUENO;Geral;Acervo Médio;120;1;120
TJAL;G1;5862;Estadual;VARA DO ÚNICO OFÍCIO DE JOAQUIM GOMES;AL;Pequeno;298.867.993.164;Civel;PEQUENO;Geral;Acervo Grande;153;3;457
TJAL;G1;5862;Estadual;VARA DO ÚNICO OFÍCIO DE JOAQUIM GOMES;AL;Pequeno;298.867.993.164;Criminal;PEQUENO;Geral;Acervo Grande;88;2;211
TJAL;G1;5872;Estadual;VARA DO ÚNICO OFÍCIO DE MATRIZ DE CAMARAGIBE;AL;Pequeno;400.542.993.164;Civel;PEQUENO;Geral;Acervo Médio;81;2;197
TJAL;G1;5872;Estadual;VARA DO ÚNICO OFÍCIO DE MATRIZ DE CAMARAGIBE;AL;Pequeno;400.542.993.164;Criminal;PEQUENO;Geral;Acervo Médio;3801;1;3801
TJAL;G1;5904;Estadual;VARA DO ÚNICO OFÍCIO DO SÃO SEBASTIÃO;AL;M�dio;382.281.005.859;Civel;PEQUENO;Geral;Acervo Médio;104;6;665
TJAL;G1;5904;Estadual;VARA DO ÚNICO OFÍCIO DO SÃO SEBASTIÃO;AL;M�dio;382.281.005.859;Criminal;PEQUENO;Geral;Acervo Médio;102;7;573
TJAL;G1;5904;Estadual;VARA DO ÚNICO OFÍCIO DO SÃO SEBASTIÃO;AL;M�dio;382.281.005.859;Família;PEQUENO;Geral;Acervo Médio;123;1;123
TJAL;G1;5907;Estadual;VARA DO ÚNICO OFÍCIO DE TAQUARANA;AL;Pequeno;358.076.000.977;Civel;PEQUENO;Geral;Acervo Médio;90;3;3946
TJAL;G1;5907;Estadual;VARA DO ÚNICO OFÍCIO DE TAQUARANA;AL;Pequeno;358.076.000.977;Criminal;PEQUENO;Geral;Acervo Médio;86;4;384
TJAL;G1;5907;Estadual;VARA DO ÚNICO OFÍCIO DE TAQUARANA;AL;Pequeno;358.076.000.977;Execução Fiscal;PEQUENO;Geral;Acervo Médio;3704;1;3704
TJAL;G1;6201;Estadual;ª VARA CÍVEL E CRIMINAL/INF. E JUVENTUDE DE MARECHAL DEODORO;AL;M�dio;1.302.895.019.531;Civel;PEQUENO;Criminal Pura;Acervo Médio;129;5;623
TJAL;G1;6201;Estadual;ª VARA CÍVEL E CRIMINAL/INF. E JUVENTUDE DE MARECHAL DEODORO;AL;M�dio;1.302.895.019.531;Criminal;PEQUENO;Criminal Pura;Acervo Médio;123;7;765
TJAL;G1;6203;Estadual;VARA DO ÚNICO OFÍCIO DE PILAR;AL;M�dio;533.268.994.141;Civel;PEQUENO;Geral;Acervo Médio;89;2;235
TJAL;G1;6203;Estadual;VARA DO ÚNICO OFÍCIO DE PILAR;AL;M�dio;533.268.994.141;Família;PEQUENO;Geral;Acervo Médio;75;1;75
TJAL;G1;6246;Estadual;VARA DO ÚNICO OFÍCIO DE SÃO JOSÉ DA LAJE;AL;Pequeno;639.302.001.953;Civel;PEQUENO;Geral;Acervo Grande;142;5;4184
TJAL;G1;6246;Estadual;VARA DO ÚNICO OFÍCIO DE SÃO JOSÉ DA LAJE;AL;Pequeno;639.302.001.953;Criminal;PEQUENO;Geral;Acervo Grande;87;7;586
TJAL;G1;6330;Estadual;ª VARA DE ARAPIRACA / CÍVEL RESIDUAL;AL;Grande;788.033.984.375;Civel;PEQUENO;Civel Pura;Acervo Médio;104;5;4164
TJAL;G1;6330;Estadual;ª VARA DE ARAPIRACA / CÍVEL RESIDUAL;AL;Grande;788.033.984.375;Família;PEQUENO;Civel Pura;Acervo Médio;13;1;13
TJAL;G1;6360;Estadual;ª VARA DE ARAPIRACA / CRIMINAL;AL;Grande;788.033.984.375;Criminal;PEQUENO;Criminal Pura;Acervo Médio;80;16;4979
TJAL;G1;6368;Estadual;ª VARA DE ARAPIRACA / FAMÍLIA E SUCESSÕES;AL;Grande;788.033.984.375;Criminal;PEQUENO;Criminal Pura;Acervo Grande;50;77;4493
TJAL;G1;6504;Estadual;VARA DO ÚNICO OFÍCIO DE ANADIA;AL;Pequeno;4068.25;Civel;PEQUENO;Geral;Acervo Médio;143;7;990
TJAL;G1;6504;Estadual;VARA DO ÚNICO OFÍCIO DE ANADIA;AL;Pequeno;4068.25;Criminal;PEQUENO;Geral;Acervo Médio;129;7;814
TJAL;G1;6538;Estadual;VARA DO ÚNICO OFÍCIO DE MARIBONDO;AL;Pequeno;388.987.988.281;Civel;PEQUENO;Geral;Acervo Médio;71;2;3752
TJAL;G1;6538;Estadual;VARA DO ÚNICO OFÍCIO DE MARIBONDO;AL;Pequeno;388.987.988.281;Criminal;PEQUENO;Geral;Acervo Médio;78;2;3704
TJAL;G1;6550;Estadual;VARA DO ÚNICO OFÍCIO DE PARIPUEIRA;AL;Pequeno;432.106.005.859;Civel;PEQUENO;Geral;Acervo Médio;105;6;674
TJAL;G1;6550;Estadual;VARA DO ÚNICO OFÍCIO DE PARIPUEIRA;AL;Pequeno;432.106.005.859;Criminal;PEQUENO;Geral;Acervo Médio;87;3;253
TJAL;G1;6572;Estadual;VARA DO ÚNICO OFÍCIO DE SANTA LUZIA DO NORTE;AL;Pequeno;705.852.001.953;Civel;PEQUENO;Geral;Acervo Médio;96;4;7668
TJAL;G1;6572;Estadual;VARA DO ÚNICO OFÍCIO DE SANTA LUZIA DO NORTE;AL;Pequeno;705.852.001.953;Criminal;PEQUENO;Geral;Acervo Médio;52;16;4645
TJAL;G1;6592;Estadual;VARA DE ÚNICO OFÍCIO DO MARAGOGI;AL;M�dio;426.633.984.375;Criminal;PEQUENO;Geral;Acervo Grande;89;6;5234
TJAL;G1;6696;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande;1.096.237.011.719;Civel;PEQUENO;Civel Pura;Acervo Grande;135;10;18908
TJAL;G1;6704;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande;1.096.237.011.719;Civel;PEQUENO;Civel Pura;Acervo Grande;92;3;3892
TJAL;G1;6704;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande;1.096.237.011.719;Família;PEQUENO;Civel Pura;Acervo Grande;134;1;134
TJAL;G1;6707;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande;1.096.237.011.719;Civel;PEQUENO;Civel Pura;Acervo Grande;102;1;102
TJAL;G1;6710;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande;1.096.237.011.719;Civel;PEQUENO;Civel Pura;Acervo Grande;93;6;4320
TJAL;G1;8180;Estadual;ª VARA CRIMINAL DA CAPITAL;AL;Grande;1.096.237.011.719;Criminal;PEQUENO;Criminal Pura;Acervo Médio;78;14;1227
TJAL;G1;8191;Estadual;ª VARA CRIMINAL DA CAPITAL;AL;Grande;1.096.237.011.719;Criminal;PEQUENO;Criminal Pura;Acervo Médio;75;29;2384
TJAM;G1;13094;Estadual;VARA DA COMARCA DE NOVA OLINDA DO NORTE;AM;M�dio;35.077.800.293;Civel;PEQUENO;Geral;Acervo Médio;105;1;105
TJAM;G1;4780;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;94;75;7579
TJAM;G1;4781;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;101;23;2507
TJAM;G1;4782;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;137;15;13841
TJAM;G1;4783;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;31;1;31
TJAM;G1;4784;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;82;4;472
TJAM;G1;4785;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;79;8;666
TJAM;G1;4786;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;93;3;337
TJAM;G1;4787;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;99;92;9106
TJAM;G1;4788;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;72;4;400
TJAM;G1;4789;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;138;27;14075
TJAM;G1;4790;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;82;7;588
TJAM;G1;4791;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;91;10;1054
TJAM;G1;4792;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;130;10;1138
TJAM;G1;4793;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;125;49;12172
TJAM;G1;4794;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;87;75;7005
TJAM;G1;4795;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;112;6;640
TJAM;G1;4796;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;126;15;1806
TJAM;G1;4797;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;152;10;30463
TJAM;G1;4798;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;118;7;806
TJAM;G1;4799;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;91;13;1185
TJAM;G1;4801;Estadual;ª VARA CRIMINAL DA CAPITAL;AM;Grande;2.328.606.054.688;Criminal;PEQUENO;Criminal Pura;Acervo Médio;39;1;39
TJAM;G1;4841;Estadual;ª VARA ESPECIALIZADA DA DÍVIDA ATIVA MUNICIPAL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Execucao fiscal;Acervo Grande;5933;1;5933
TJAM;G1;4841;Estadual;ª VARA ESPECIALIZADA DA DÍVIDA ATIVA MUNICIPAL;AM;Grande;2.328.606.054.688;Execução Fiscal;PEQUENO;Execucao fiscal;Acervo Grande;63;132;7107
TJAM;G1;5050;Estadual;VARA DA COMARCA DE APUÍ;AM;Pequeno;790.414.013.672;Civel;PEQUENO;Geral;Acervo Grande;7;2;30
TJAM;G1;5050;Estadual;VARA DA COMARCA DE APUÍ;AM;Pequeno;790.414.013.672;Criminal;PEQUENO;Geral;Acervo Grande;96;3;232
TJAM;G1;5052;Estadual;VARA DA COMARCA DE AUTAZES;AM;M�dio;428.872.021.484;Civel;PEQUENO;Geral;Acervo Médio;125;1;125
TJAM;G1;5052;Estadual;VARA DA COMARCA DE AUTAZES;AM;M�dio;428.872.021.484;Criminal;PEQUENO;Geral;Acervo Médio;37;3;156
TJAM;G1;5058;Estadual;VARA DA COMARCA DE BOA VISTA DO RAMOS;AM;Pequeno;384.186.010.742;Criminal;PEQUENO;Geral;Acervo Médio;83;2;194
TJAM;G1;5059;Estadual;VARA DA COMARCA DE BOCA DO ACRE;AM;M�dio;479.662.011.719;Civel;PEQUENO;Geral;Acervo Grande;78;1;78
TJAM;G1;5059;Estadual;VARA DA COMARCA DE BOCA DO ACRE;AM;M�dio;479.662.011.719;Criminal;PEQUENO;Geral;Acervo Grande;41;1;41
TJAM;G1;5068;Estadual;VARA DA COMARCA DE CAREIRO;AM;M�dio;360.937.011.719;Civel;PEQUENO;Geral;Acervo Médio;82;5;412
TJAM;G1;5068;Estadual;VARA DA COMARCA DE CAREIRO;AM;M�dio;360.937.011.719;Criminal;PEQUENO;Geral;Acervo Médio;6;2;117
TJAM;G1;5070;Estadual;VARA DA COMARCA DE URUCURITUBA;AM;Pequeno;364.209.008.789;Criminal;PEQUENO;Geral;Acervo Médio;77;6;427
TJAM;G1;5070;Estadual;VARA DA COMARCA DE URUCURITUBA;AM;Pequeno;364.209.008.789;Fazenda;PEQUENO;Geral;Acervo Médio;21;1;21
TJAM;G1;5071;Estadual;ª VARA DA COMARCA DE COARI;AM;M�dio;1.647.011.914.062;Criminal;PEQUENO;Geral;Acervo Médio;48;6;289
TJAM;G1;5073;Estadual;VARA DA COMARCA DE COARI;AM;M�dio;1.647.011.914.062;Criminal;PEQUENO;Geral;Acervo Médio;77;2;200
TJAM;G1;5075;Estadual;ª VARA DA COMARCA DE TEFÉ;AM;M�dio;453.933.984.375;Criminal;PEQUENO;Geral;Acervo Médio;48;16;847
TJAM;G1;5076;Estadual;ª VARA DA COMARCA DE TEFÉ;AM;M�dio;453.933.984.375;Criminal;PEQUENO;Geral;Acervo Médio;77;3;237
TJAM;G1;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;M�dio;422.668.017.578;Civel;PEQUENO;Geral;Acervo Médio;2638;19;48298
TJAM;G1;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;M�dio;422.668.017.578;Criminal;PEQUENO;Geral;Acervo Médio;9;4;164
TJAM;G1;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;M�dio;422.668.017.578;Família;PEQUENO;Geral;Acervo Médio;2928;3;7836
TJAM;G1;5081;Estadual;VARA DA COMARCA DE SÃO SEBASTIÃO DO UATUMÃ;AM;Pequeno;355.743.994.141;Civel;PEQUENO;Geral;Acervo Médio;54;9;500
TJAM;G1;5081;Estadual;VARA DA COMARCA DE SÃO SEBASTIÃO DO UATUMÃ;AM;Pequeno;355.743.994.141;Criminal;PEQUENO;Geral;Acervo Médio;17;1;17
TJAM;G1;5084;Estadual;VARA DA COMARCA DE SANTO ANTÔNIO DO IÇÁ;AM;Pequeno;30.975.300.293;Criminal;PEQUENO;Criminal Pura;Acervo Médio;139;1;139
TJAM;G1;5086;Estadual;VARA DA COMARCA DE RIO PRETO DA EVA;AM;M�dio;805.437.011.719;Civel;PEQUENO;Geral;Acervo Grande;20;1;20
TJAM;G1;5087;Estadual;VARA DA COMARCA DE PRESIDENTE FIGUEIREDO;AM;M�dio;1.158.966.015.625;Civel;PEQUENO;Geral;Acervo Grande;36;1;36
TJAM;G1;5087;Estadual;VARA DA COMARCA DE PRESIDENTE FIGUEIREDO;AM;M�dio;1.158.966.015.625;Criminal;PEQUENO;Geral;Acervo Grande;54;7;451
TJAM;G1;5090;Estadual;VARA DA COMARCA DE ENVIRA;AM;Pequeno;396.519.995.117;Criminal;PEQUENO;Criminal Pura;Acervo Médio;56;2;139
TJAM;G1;5091;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Civel;PEQUENO;Geral;Acervo Médio;1885;20;41363
TJAM;G1;5091;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Criminal;PEQUENO;Geral;Acervo Médio;70;1;70
TJAM;G1;5091;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Execução Fiscal;PEQUENO;Geral;Acervo Médio;2443;1;2443
TJAM;G1;5091;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Família;PEQUENO;Geral;Acervo Médio;1847;2;4555
TJAM;G1;5093;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Civel;PEQUENO;Geral;Acervo Médio;123;6;7378
TJAM;G1;5093;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Criminal;PEQUENO;Geral;Acervo Médio;109;1;109
TJAM;G1;5093;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Família;PEQUENO;Geral;Acervo Médio;3614;1;3614
TJAM;G1;5094;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Civel;PEQUENO;Geral;Acervo Médio;2120;11;22868
TJAM;G1;5094;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Criminal;PEQUENO;Geral;Acervo Médio;72;1;72
TJAM;G1;5094;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande;429.391.015.625;Família;PEQUENO;Geral;Acervo Médio;2012;3;5748
TJAM;G1;5095;Estadual;VARA DA COMARCA DE NOVO ARIPUANÃ;AM;Pequeno;452.199.023.438;Civel;PEQUENO;Geral;Acervo Grande;138;3;416
TJAM;G1;5095;Estadual;VARA DA COMARCA DE NOVO ARIPUANÃ;AM;Pequeno;452.199.023.438;Criminal;PEQUENO;Geral;Acervo Grande;36;9;611
TJAM;G1;5095;Estadual;VARA DA COMARCA DE NOVO ARIPUANÃ;AM;Pequeno;452.199.023.438;Família;PEQUENO;Geral;Acervo Grande;1;34;202
TJAM;G1;5097;Estadual;VARA DA COMARCA DE NOVO AIRÃO;AM;Pequeno;387.742.993.164;Civel;PEQUENO;Criminal Pura;Acervo Médio;117;1;117
TJAM;G1;5097;Estadual;VARA DA COMARCA DE NOVO AIRÃO;AM;Pequeno;387.742.993.164;Criminal;PEQUENO;Criminal Pura;Acervo Médio;108;9;876
TJAM;G1;5098;Estadual;ª VARA DA COMARCA DE HUMAITÁ;AM;M�dio;553.914.990.234;Criminal;PEQUENO;Geral;Acervo Médio;70;11;908
TJAM;G1;5099;Estadual;ª VARA DA COMARCA DE HUMAITÁ;AM;M�dio;553.914.990.234;Civel;PEQUENO;Geral;Acervo Médio;21;1;21
TJAM;G1;5099;Estadual;ª VARA DA COMARCA DE HUMAITÁ;AM;M�dio;553.914.990.234;Criminal;PEQUENO;Geral;Acervo Médio;63;4;320
TJAM;G1;5100;Estadual;VARA DA COMARCA DE NHAMUNDÁ;AM;Pequeno;467.922.021.484;Criminal;PEQUENO;Geral;Acervo Médio;40;4;224
TJAM;G1;5102;Estadual;VARA DA COMARCA DE IPIXUNA;AM;Pequeno;469.554.980.469;Criminal;PEQUENO;Criminal Pura;Acervo Médio;95;4;390
TJAM;G1;5104;Estadual;ª VARA DA COMARCA DE IRANDUBA;AM;M�dio;554.900.976.562;Criminal;PEQUENO;Geral;Acervo Grande;147;1;147
TJAM;G1;5106;Estadual;ª VARA DA COMARCA DE IRANDUBA;AM;M�dio;554.900.976.562;Criminal;PEQUENO;Geral;Acervo Grande;86;2;239
TJAM;G1;5109;Estadual;ª VARA DA COMARCA DE ITACOATIARA;AM;M�dio;1.028.586.035.156;Criminal;PEQUENO;Geral;Acervo Médio;94;4;379
TJAM;G1;5112;Estadual;ª VARA DA COMARCA DE MANACAPURU;AM;M�dio;460.197.998.047;Civel;PEQUENO;Geral;Acervo Grande;91;3;244
TJAM;G1;5112;Estadual;ª VARA DA COMARCA DE MANACAPURU;AM;M�dio;460.197.998.047;Criminal;PEQUENO;Geral;Acervo Grande;66;11;856
TJAM;G1;5115;Estadual;VARA DA COMARCA DE LÁBREA;AM;M�dio;1.001.604.980.469;Criminal;PEQUENO;Geral;Acervo Grande;89;1;89
TJAM;G1;5118;Estadual;VARA DA COMARCA DE ITAPIRANGA;AM;Pequeno;389.092.993.164;Criminal;PEQUENO;Geral;Acervo Médio;60;7;405
TJAM;G1;74447;Estadual;CENTRAL DE PRECATÓRIAS;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Geral;Acervo Médio;107;93;9314
TJAM;G1;74447;Estadual;CENTRAL DE PRECATÓRIAS;AM;Grande;2.328.606.054.688;Criminal;PEQUENO;Geral;Acervo Médio;133;53;6267
TJAM;G1;75553;Estadual;VARA DO JUIZADO DA FAZENDA PÚBLICA ESTADUAL E MUNICIPAL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Fazenda;Acervo Grande;107;20;2100
TJAM;G1;75553;Estadual;VARA DO JUIZADO DA FAZENDA PÚBLICA ESTADUAL E MUNICIPAL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Fazenda;Acervo Grande;96;15;1486
TJAM;G1;76533;Estadual;Central de Inquéritos Policiais da Comarca de Manaus;AM;Grande;2.328.606.054.688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;142;23;3215
TJAM;JE;11677;Estadual;º JUÍZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;5002;17;70390
TJAM;JE;11738;Estadual;º JUIZADO ESPECIAL CIVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;26;8;359
TJAM;JE;11738;Estadual;º JUIZADO ESPECIAL CIVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;70;34;3098
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;M�dio;460.197.998.047;Civel;PEQUENO;Civel Pura;Acervo Grande;2298;10;21613
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;M�dio;460.197.998.047;Criminal;PEQUENO;Civel Pura;Acervo Grande;1791;77;138580
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;M�dio;460.197.998.047;Juizados Especiais Criminais;PEQUENO;Civel Pura;Acervo Grande;1763;1;1763
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;M�dio;460.197.998.047;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;2017;78;150104
TJAM;JE;4902;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Juizados civeis;Acervo Grande;33;1;33
TJAM;JE;4902;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;56;12;733
TJAM;JE;4903;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;75;10;978
TJAM;JE;4905;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Juizados civeis;Acervo Grande;47;19;955
TJAM;JE;4905;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;150;80;227640
TJAM;JE;4906;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;61;18;1298
TJAM;JE;4906;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;63;35;2593
TJAM;JE;4907;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;5434;159;623639
TJAM;JE;4907;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;73;38;2997
TJAM;JE;4908;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Civel Pura;Acervo Grande;129;29;3406
TJAM;JE;4908;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;115;49;12273
TJAM;JE;4910;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Juizados civeis;Acervo Grande;57;1;57
TJAM;JE;4910;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;92;33;3326
TJAM;JE;4913;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Civel;PEQUENO;Juizados civeis;Acervo Grande;117;4;523
TJAM;JE;4913;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande;2.328.606.054.688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;99;7;742
TJAM;JE;4922;Estadual;º VARA DO JUIZADO ESPECIAL CRIMINAL;AM;Grande;2.328.606.054.688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;95;18;1739
TJAM;JE;5060;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PARINTINS;AM;Grande;429.391.015.625;Civel;PEQUENO;Civel Pura;Acervo Grande;2715;16;45576
