COD;DESCRICAO;CODUF;DESCUF;SIGLAUF;LONGITUDE;LATITUDE
3164902;SÃO SEBASTIÃO DO RIO VERDE;31;MINAS GERAIS;MG;-44,97773605;-22,21505623
3165008;SÃO TIAGO;31;MINAS GERAIS;MG;-44,50399244;-20,90094635
3165107;SÃO TOMÁS DE AQUINO;31;MINAS GERAIS;MG;-47,09678297;-20,78499439
3165206;SÃO THOMÉ DAS LETRAS;31;MINAS GERAIS;MG;-44,98700845;-21,72072278
3165305;SÃO VICENTE DE MINAS;31;MINAS GERAIS;MG;-44,4546835;-21,69747184
3165404;SAPUCAÍ-MIRIM;31;MINAS GERAIS;MG;-45,74092574;-22,75159638
3165503;SARDOÁ;31;MINAS GERAIS;MG;-42,36612922;-18,78326535
3165537;SARZEDO;31;MINAS GERAIS;MG;-44,14586736;-20,03453492
3165552;SETUBINHA;31;MINAS GERAIS;MG;-42,16643831;-17,59701902
3165560;SEM-PEIXE;31;MINAS GERAIS;MG;-42,84190173;-20,10253637
3165578;SENADOR AMARAL;31;MINAS GERAIS;MG;-46,18023359;-22,58872157
3165602;SENADOR CORTES;31;MINAS GERAIS;MG;-42,9443321;-21,80251696
3165701;SENADOR FIRMINO;31;MINAS GERAIS;MG;-43,10413039;-20,9180596
3165800;SENADOR JOSÉ BENTO;31;MINAS GERAIS;MG;-46,1794727;-22,16660668
3165909;SENADOR MODESTINO GONÇALVES;31;MINAS GERAIS;MG;-43,22297547;-17,94602467
3166006;SENHORA DE OLIVEIRA;31;MINAS GERAIS;MG;-43,33773199;-20,79389976
3166105;SENHORA DO PORTO;31;MINAS GERAIS;MG;-43,08175572;-18,89800802
3166204;SENHORA DOS REMÉDIOS;31;MINAS GERAIS;MG;-43,58638195;-21,03308296
3166303;SERICITA;31;MINAS GERAIS;MG;-42,48200727;-20,47155535
3166402;SERITINGA;31;MINAS GERAIS;MG;-44,52144535;-21,91134928
3166501;SERRA AZUL DE MINAS;31;MINAS GERAIS;MG;-43,17445931;-18,36227972
3166600;SERRA DA SAUDADE;31;MINAS GERAIS;MG;-45,79658957;-19,44056225
3166709;SERRA DOS AIMORÉS;31;MINAS GERAIS;MG;-40,24316857;-17,78574702
3166808;SERRA DO SALITRE;31;MINAS GERAIS;MG;-46,69210873;-19,11179576
3166907;SERRANIA;31;MINAS GERAIS;MG;-46,04314494;-21,54668065
3166956;SERRANÓPOLIS DE MINAS;31;MINAS GERAIS;MG;-42,87438639;-15,80878378
3167004;SERRANOS;31;MINAS GERAIS;MG;-44,50675416;-21,8887818
3167103;SERRO;31;MINAS GERAIS;MG;-43,38863127;-18,60444225
3167202;SETE LAGOAS;31;MINAS GERAIS;MG;-44,23959462;-19,45828742
3167301;SILVEIRÂNIA;31;MINAS GERAIS;MG;-43,21787847;-21,16463754
3167400;SILVIANÓPOLIS;31;MINAS GERAIS;MG;-45,83244715;-22,02799726
3167509;SIMÃO PEREIRA;31;MINAS GERAIS;MG;-43,31495581;-21,96485679
3167608;SIMONÉSIA;31;MINAS GERAIS;MG;-42,00385675;-20,1220296
3167707;SOBRÁLIA;31;MINAS GERAIS;MG;-42,09865384;-19,23554929
3167806;SOLEDADE DE MINAS;31;MINAS GERAIS;MG;-45,04102264;-22,05920641
3167905;TABULEIRO;31;MINAS GERAIS;MG;-43,24560526;-21,35757766
3168002;TAIOBEIRAS;31;MINAS GERAIS;MG;-42,22791555;-15,81152144
3168051;TAPARUBA;31;MINAS GERAIS;MG;-41,61585813;-19,76146958
3168101;TAPIRA;31;MINAS GERAIS;MG;-46,82191536;-19,92557922
3168200;TAPIRAÍ;31;MINAS GERAIS;MG;-46,01857021;-19,88580561
3168309;TAQUARAÇU DE MINAS;31;MINAS GERAIS;MG;-43,68714279;-19,67384805
3168408;TARUMIRIM;31;MINAS GERAIS;MG;-42,00773458;-19,28149487
3168507;TEIXEIRAS;31;MINAS GERAIS;MG;-42,8626438;-20,64906653
3168606;TEÓFILO OTONI;31;MINAS GERAIS;MG;-41,50963517;-17,86253981
3168705;TIMÓTEO;31;MINAS GERAIS;MG;-42,64394231;-19,58405036
3168804;TIRADENTES;31;MINAS GERAIS;MG;-44,17269238;-21,10704344
3168903;TIROS;31;MINAS GERAIS;MG;-45,9635511;-19,00391738
3169000;TOCANTINS;31;MINAS GERAIS;MG;-43,01869951;-21,17554953
3169059;TOCOS DO MOJI;31;MINAS GERAIS;MG;-46,0964468;-22,37164559
3169109;TOLEDO;31;MINAS GERAIS;MG;-46,37897266;-22,74339481
3169208;TOMBOS;31;MINAS GERAIS;MG;-42,01468162;-20,90258923
3169307;TRÊS CORAÇÕES;31;MINAS GERAIS;MG;-45,25493687;-21,69596578
3169356;TRÊS MARIAS;31;MINAS GERAIS;MG;-45,22573525;-18,20592122
3169406;TRÊS PONTAS;31;MINAS GERAIS;MG;-45,5154748;-21,36876992
3169505;TUMIRITINGA;31;MINAS GERAIS;MG;-41,63798048;-18,97660766
3169604;TUPACIGUARA;31;MINAS GERAIS;MG;-48,69373588;-18,59935256
3169703;TURMALINA;31;MINAS GERAIS;MG;-42,73041454;-17,28641209
3169802;TURVOLÂNDIA;31;MINAS GERAIS;MG;-45,79673579;-21,87938901
3169901;UBÁ;31;MINAS GERAIS;MG;-42,93678646;-21,11859695
3170008;UBAÍ;31;MINAS GERAIS;MG;-44,78708621;-16,29740452
3170057;UBAPORANGA;31;MINAS GERAIS;MG;-42,10921633;-19,641362
3170107;UBERABA;31;MINAS GERAIS;MG;-47,9836249;-19,71353461
3170206;UBERLÂNDIA;31;MINAS GERAIS;MG;-48,27795018;-18,91899861
3170305;UMBURATIBA;31;MINAS GERAIS;MG;-40,57264502;-17,25360721
3170404;UNAÍ;31;MINAS GERAIS;MG;-46,8999566;-16,35900849
3170438;UNIÃO DE MINAS;31;MINAS GERAIS;MG;-50,33080294;-19,52973664
3170479;URUANA DE MINAS;31;MINAS GERAIS;MG;-46,25622887;-16,0600252
3170503;URUCÂNIA;31;MINAS GERAIS;MG;-42,74122845;-20,35087042
3170529;URUCUIA;31;MINAS GERAIS;MG;-45,73702818;-16,13209102
3170578;VARGEM ALEGRE;31;MINAS GERAIS;MG;-42,29981548;-19,6007202
3170602;VARGEM BONITA;31;MINAS GERAIS;MG;-46,37245698;-20,32677665
3170651;VARGEM GRANDE DO RIO PARDO;31;MINAS GERAIS;MG;-42,30929087;-15,40240062
3170701;VARGINHA;31;MINAS GERAIS;MG;-45,43188614;-21,55708004
3170750;VARJÃO DE MINAS;31;MINAS GERAIS;MG;-46,03350155;-18,38370446
3170800;VÁRZEA DA PALMA;31;MINAS GERAIS;MG;-44,73034658;-17,59757018
3170909;VARZELÂNDIA;31;MINAS GERAIS;MG;-44,02794814;-15,70887105
3171006;VAZANTE;31;MINAS GERAIS;MG;-46,90196689;-17,99103843
3171030;VERDELÂNDIA;31;MINAS GERAIS;MG;-43,60602226;-15,59454235
3171071;VEREDINHA;31;MINAS GERAIS;MG;-42,73593024;-17,39396908
3171105;VERÍSSIMO;31;MINAS GERAIS;MG;-48,30371058;-19,66935783
3171154;VERMELHO NOVO;31;MINAS GERAIS;MG;-42,26834582;-20,03476609
3171204;VESPASIANO;31;MINAS GERAIS;MG;-43,91991519;-19,69303044
3171303;VIÇOSA;31;MINAS GERAIS;MG;-42,87947738;-20,75207201
3171402;VIEIRAS;31;MINAS GERAIS;MG;-42,24580354;-20,86534069
3171501;MATHIAS LOBATO;31;MINAS GERAIS;MG;-41,92336046;-18,57958891
3171600;VIRGEM DA LAPA;31;MINAS GERAIS;MG;-42,34328107;-16,80214886
3171709;VIRGÍNIA;31;MINAS GERAIS;MG;-45,09542516;-22,33697207
3171808;VIRGINÓPOLIS;31;MINAS GERAIS;MG;-42,71480447;-18,82514039
3171907;VIRGOLÂNDIA;31;MINAS GERAIS;MG;-42,31081004;-18,4760617
3172004;VISCONDE DO RIO BRANCO;31;MINAS GERAIS;MG;-42,83938939;-21,01198958
3172103;VOLTA GRANDE;31;MINAS GERAIS;MG;-42,54128495;-21,77071115
3172202;WENCESLAU BRAZ;31;MINAS GERAIS;MG;-45,35677395;-22,52901304
3200102;AFONSO CLÁUDIO;32;ESPÍRITO SANTO;ES;-41,12545972;-20,07704001
3200136;ÁGUIA BRANCA;32;ESPÍRITO SANTO;ES;-40,73663817;-18,98736137
3200169;ÁGUA DOCE DO NORTE;32;ESPÍRITO SANTO;ES;-40,97645591;-18,54554649
3200201;ALEGRE;32;ESPÍRITO SANTO;ES;-41,53648832;-20,76326514
3200300;ALFREDO CHAVES;32;ESPÍRITO SANTO;ES;-40,76004965;-20,63034754
3200359;ALTO RIO NOVO;32;ESPÍRITO SANTO;ES;-41,01868434;-19,05749961
3200409;ANCHIETA;32;ESPÍRITO SANTO;ES;-40,64765894;-20,80561322
3200508;APIACÁ;32;ESPÍRITO SANTO;ES;-41,56337976;-21,15644789
3200607;ARACRUZ;32;ESPÍRITO SANTO;ES;-40,27622338;-19,82327774
3200706;ATILIO VIVACQUA;32;ESPÍRITO SANTO;ES;-41,19124191;-20,91589662
3200805;BAIXO GUANDU;32;ESPÍRITO SANTO;ES;-41,01206774;-19,51424613
3200904;BARRA DE SÃO FRANCISCO;32;ESPÍRITO SANTO;ES;-40,89039862;-18,75908905
3201001;BOA ESPERANÇA;32;ESPÍRITO SANTO;ES;-40,30295564;-18,53871516
3201100;BOM JESUS DO NORTE;32;ESPÍRITO SANTO;ES;-41,67581051;-21,12934179
3201159;BREJETUBA;32;ESPÍRITO SANTO;ES;-41,28967653;-20,15703419
3201209;CACHOEIRO DE ITAPEMIRIM;32;ESPÍRITO SANTO;ES;-41,11191881;-20,85011235
3201308;CARIACICA;32;ESPÍRITO SANTO;ES;-40,3905591;-20,2946778
3201407;CASTELO;32;ESPÍRITO SANTO;ES;-41,2022127;-20,60206509
3201506;COLATINA;32;ESPÍRITO SANTO;ES;-40,63031755;-19,53627008
3201605;CONCEIÇÃO DA BARRA;32;ESPÍRITO SANTO;ES;-39,72747442;-18,5984623
3201704;CONCEIÇÃO DO CASTELO;32;ESPÍRITO SANTO;ES;-41,24534804;-20,36558111
3201803;DIVINO DE SÃO LOURENÇO;32;ESPÍRITO SANTO;ES;-41,67997633;-20,62047065
3201902;DOMINGOS MARTINS;32;ESPÍRITO SANTO;ES;-40,65939635;-20,36423852
3202009;DORES DO RIO PRETO;32;ESPÍRITO SANTO;ES;-41,84957736;-20,69289391
3202108;ECOPORANGA;32;ESPÍRITO SANTO;ES;-40,83008116;-18,37525238
3202207;FUNDÃO;32;ESPÍRITO SANTO;ES;-40,40376544;-19,93344712
3202256;GOVERNADOR LINDENBERG;32;ESPÍRITO SANTO;ES;-40,45776606;-19,25280744
3202306;GUAÇUÍ;32;ESPÍRITO SANTO;ES;-41,67949629;-20,77533781
3202405;GUARAPARI;32;ESPÍRITO SANTO;ES;-40,49502102;-20,66597458
3202454;IBATIBA;32;ESPÍRITO SANTO;ES;-41,507208;-20,23402035
3202504;IBIRAÇU;32;ESPÍRITO SANTO;ES;-40,37166618;-19,83188
3202553;IBITIRAMA;32;ESPÍRITO SANTO;ES;-41,6594124;-20,53873097
3202603;ICONHA;32;ESPÍRITO SANTO;ES;-40,81122105;-20,79714475
3202652;IRUPI;32;ESPÍRITO SANTO;ES;-41,64752786;-20,34859704
3202702;ITAGUAÇU;32;ESPÍRITO SANTO;ES;-40,85659849;-19,80250771
3202801;ITAPEMIRIM;32;ESPÍRITO SANTO;ES;-40,83614512;-21,01109963
3202900;ITARANA;32;ESPÍRITO SANTO;ES;-40,87979108;-19,87234801
3203007;IÚNA;32;ESPÍRITO SANTO;ES;-41,53288869;-20,34859951
3203056;JAGUARÉ;32;ESPÍRITO SANTO;ES;-40,08614099;-18,90043591
3203106;JERÔNIMO MONTEIRO;32;ESPÍRITO SANTO;ES;-41,40293457;-20,7976979
3203130;JOÃO NEIVA;32;ESPÍRITO SANTO;ES;-40,38088049;-19,7529586
3203163;LARANJA DA TERRA;32;ESPÍRITO SANTO;ES;-41,05524435;-19,89869345
3203205;LINHARES;32;ESPÍRITO SANTO;ES;-40,0653058;-19,39810593
3203304;MANTENÓPOLIS;32;ESPÍRITO SANTO;ES;-41,11773748;-18,86117897
3203320;MARATAÍZES;32;ESPÍRITO SANTO;ES;-40,83018729;-21,04299628
3203346;MARECHAL FLORIANO;32;ESPÍRITO SANTO;ES;-40,68038343;-20,42670859
3203353;MARILÂNDIA;32;ESPÍRITO SANTO;ES;-40,550951;-19,41281276
3203403;MIMOSO DO SUL;32;ESPÍRITO SANTO;ES;-41,36442527;-21,06537351
3203502;MONTANHA;32;ESPÍRITO SANTO;ES;-40,36342088;-18,12685665
3203601;MUCURICI;32;ESPÍRITO SANTO;ES;-40,51792684;-18,09723638
3203700;MUNIZ FREIRE;32;ESPÍRITO SANTO;ES;-41,41751378;-20,45654559
3203809;MUQUI;32;ESPÍRITO SANTO;ES;-41,346214;-20,95369231
3203908;NOVA VENÉCIA;32;ESPÍRITO SANTO;ES;-40,40154788;-18,712906
3204005;PANCAS;32;ESPÍRITO SANTO;ES;-40,8560031;-19,22441979
3204054;PEDRO CANÁRIO;32;ESPÍRITO SANTO;ES;-39,95493695;-18,2971915
3204104;PINHEIROS;32;ESPÍRITO SANTO;ES;-40,21772808;-18,41332334
3204203;PIÚMA;32;ESPÍRITO SANTO;ES;-40,72798094;-20,8376089
3204252;PONTO BELO;32;ESPÍRITO SANTO;ES;-40,53813378;-18,12912609
3204302;PRESIDENTE KENNEDY;32;ESPÍRITO SANTO;ES;-41,05189563;-21,10014841
3204351;RIO BANANAL;32;ESPÍRITO SANTO;ES;-40,32247843;-19,27708649
3204401;RIO NOVO DO SUL;32;ESPÍRITO SANTO;ES;-40,93622836;-20,86458615
3204500;SANTA LEOPOLDINA;32;ESPÍRITO SANTO;ES;-40,53320961;-20,09889069
3204559;SANTA MARIA DE JETIBÁ;32;ESPÍRITO SANTO;ES;-40,7416178;-20,02881406
3204609;SANTA TERESA;32;ESPÍRITO SANTO;ES;-40,59899772;-19,93771432
3204658;SÃO DOMINGOS DO NORTE;32;ESPÍRITO SANTO;ES;-40,62187773;-19,14816851
3204708;SÃO GABRIEL DA PALHA;32;ESPÍRITO SANTO;ES;-40,52959951;-19,02196475
3204807;SÃO JOSÉ DO CALÇADO;32;ESPÍRITO SANTO;ES;-41,65608785;-21,02613025
3204906;SÃO MATEUS;32;ESPÍRITO SANTO;ES;-39,8582006;-18,71844697
3204955;SÃO ROQUE DO CANAÃ;32;ESPÍRITO SANTO;ES;-40,64313876;-19,7253072
3205002;SERRA;32;ESPÍRITO SANTO;ES;-40,27521704;-20,15676984
3205010;SOORETAMA;32;ESPÍRITO SANTO;ES;-40,09649081;-19,19194963
3205036;VARGEM ALTA;32;ESPÍRITO SANTO;ES;-41,00714836;-20,6716782
3205069;VENDA NOVA DO IMIGRANTE;32;ESPÍRITO SANTO;ES;-41,12905321;-20,33151818
3205101;VIANA;32;ESPÍRITO SANTO;ES;-40,49562434;-20,39086251
3205150;VILA PAVÃO;32;ESPÍRITO SANTO;ES;-40,60241141;-18,62080345
3205176;VILA VALÉRIO;32;ESPÍRITO SANTO;ES;-40,39058978;-18,99361744
3205200;VILA VELHA;32;ESPÍRITO SANTO;ES;-40,29395664;-20,3383741
3205309;VITÓRIA;32;ESPÍRITO SANTO;ES;-40,32220873;-20,32015379
3300100;ANGRA DOS REIS;33;RIO DE JANEIRO;RJ;-44,31962726;-23,00911594
3300159;APERIBÉ;33;RIO DE JANEIRO;RJ;-42,10491665;-21,61942177
3300209;ARARUAMA;33;RIO DE JANEIRO;RJ;-42,34109602;-22,87743839
3300225;AREAL;33;RIO DE JANEIRO;RJ;-43,10106981;-22,236912
3300233;ARMAÇÃO DOS BÚZIOS;33;RIO DE JANEIRO;RJ;-41,88774947;-22,75776379
3300258;ARRAIAL DO CABO;33;RIO DE JANEIRO;RJ;-42,02833597;-22,96763828
3300308;BARRA DO PIRAÍ;33;RIO DE JANEIRO;RJ;-43,82845245;-22,46959629
3300407;BARRA MANSA;33;RIO DE JANEIRO;RJ;-44,17243137;-22,54530113
3300456;BELFORD ROXO;33;RIO DE JANEIRO;RJ;-43,39962497;-22,76455597
3300506;BOM JARDIM;33;RIO DE JANEIRO;RJ;-42,41721148;-22,15330523
3300605;BOM JESUS DO ITABAPOANA;33;RIO DE JANEIRO;RJ;-41,67767979;-21,13449744
3300704;CABO FRIO;33;RIO DE JANEIRO;RJ;-42,0200748;-22,88076467
3300803;CACHOEIRAS DE MACACU;33;RIO DE JANEIRO;RJ;-42,66316436;-22,46757087
3300902;CAMBUCI;33;RIO DE JANEIRO;RJ;-41,908636;-21,57727671
3300936;CARAPEBUS;33;RIO DE JANEIRO;RJ;-41,6640106;-22,18259473
3300951;COMENDADOR LEVY GASPARIAN;33;RIO DE JANEIRO;RJ;-43,21722372;-22,03335894
3301009;CAMPOS DOS GOYTACAZES;33;RIO DE JANEIRO;RJ;-41,33047649;-21,75189863
3301108;CANTAGALO;33;RIO DE JANEIRO;RJ;-42,3659776;-21,98183986
3301157;CARDOSO MOREIRA;33;RIO DE JANEIRO;RJ;-41,61329635;-21,49615736
3301207;CARMO;33;RIO DE JANEIRO;RJ;-42,60971764;-21,92931178
3301306;CASIMIRO DE ABREU;33;RIO DE JANEIRO;RJ;-42,20421054;-22,4795365
3301405;CONCEIÇÃO DE MACABU;33;RIO DE JANEIRO;RJ;-41,86775851;-22,08787153
3301504;CORDEIRO;33;RIO DE JANEIRO;RJ;-42,36303054;-22,02777656
3301603;DUAS BARRAS;33;RIO DE JANEIRO;RJ;-42,51509763;-22,05890609
3301702;DUQUE DE CAXIAS;33;RIO DE JANEIRO;RJ;-43,30988807;-22,78525325
3301801;ENGENHEIRO PAULO DE FRONTIN;33;RIO DE JANEIRO;RJ;-43,67947683;-22,54368466
3301850;GUAPIMIRIM;33;RIO DE JANEIRO;RJ;-42,9783297;-22,51959579
3301876;IGUABA GRANDE;33;RIO DE JANEIRO;RJ;-42,22212454;-22,83905698
3301900;ITABORAÍ;33;RIO DE JANEIRO;RJ;-42,86034343;-22,74586302
3302007;ITAGUAÍ;33;RIO DE JANEIRO;RJ;-43,77504063;-22,87125077
3302056;ITALVA;33;RIO DE JANEIRO;RJ;-41,69096476;-21,42510328
3302106;ITAOCARA;33;RIO DE JANEIRO;RJ;-42,07772952;-21,67050267
3302205;ITAPERUNA;33;RIO DE JANEIRO;RJ;-41,88620318;-21,21059108
3302254;ITATIAIA;33;RIO DE JANEIRO;RJ;-44,56277199;-22,4970146
3302270;JAPERI;33;RIO DE JANEIRO;RJ;-43,6537858;-22,64481857
3302304;LAJE DO MURIAÉ;33;RIO DE JANEIRO;RJ;-42,13117442;-21,20572084
3302403;MACAÉ;33;RIO DE JANEIRO;RJ;-41,77506429;-22,36870497
3302452;MACUCO;33;RIO DE JANEIRO;RJ;-42,25707388;-21,99022951
3302502;MAGÉ;33;RIO DE JANEIRO;RJ;-43,04024613;-22,65434876
3302601;MANGARATIBA;33;RIO DE JANEIRO;RJ;-44,04112655;-22,96171194
3302700;MARICÁ;33;RIO DE JANEIRO;RJ;-42,81982411;-22,91695534
3302809;MENDES;33;RIO DE JANEIRO;RJ;-43,72148689;-22,5174226
3302858;MESQUITA;33;RIO DE JANEIRO;RJ;-43,42922376;-22,76808792
3302908;MIGUEL PEREIRA;33;RIO DE JANEIRO;RJ;-43,47467612;-22,45542661
3303005;MIRACEMA;33;RIO DE JANEIRO;RJ;-42,19841141;-21,4111633
3303104;NATIVIDADE;33;RIO DE JANEIRO;RJ;-41,97644031;-21,04375699
3303203;NILÓPOLIS;33;RIO DE JANEIRO;RJ;-43,41660998;-22,80751422
3303302;NITERÓI;33;RIO DE JANEIRO;RJ;-43,07582317;-22,89645239
3303401;NOVA FRIBURGO;33;RIO DE JANEIRO;RJ;-42,53277126;-22,28646146
3303500;NOVA IGUAÇU;33;RIO DE JANEIRO;RJ;-43,45034533;-22,75983483
3303609;PARACAMBI;33;RIO DE JANEIRO;RJ;-43,70938456;-22,60972716
3303708;PARAÍBA DO SUL;33;RIO DE JANEIRO;RJ;-43,28954446;-22,16198154
3303807;PARATY;33;RIO DE JANEIRO;RJ;-44,7108585;-23,21941361
3303856;PATY DO ALFERES;33;RIO DE JANEIRO;RJ;-43,42487092;-22,42741463
3303906;PETRÓPOLIS;33;RIO DE JANEIRO;RJ;-43,17733658;-22,51059861
3303955;PINHEIRAL;33;RIO DE JANEIRO;RJ;-44,00035456;-22,51567399
3304003;PIRAÍ;33;RIO DE JANEIRO;RJ;-43,89935119;-22,62875691
3304102;PORCIÚNCULA;33;RIO DE JANEIRO;RJ;-42,04015636;-20,96260763
3304110;PORTO REAL;33;RIO DE JANEIRO;RJ;-44,29690073;-22,43294842
3304128;QUATIS;33;RIO DE JANEIRO;RJ;-44,2627113;-22,40991866
3304144;QUEIMADOS;33;RIO DE JANEIRO;RJ;-43,55566955;-22,71743049
3304151;QUISSAMÃ;33;RIO DE JANEIRO;RJ;-41,4725094;-22,10664017
3304201;RESENDE;33;RIO DE JANEIRO;RJ;-44,44361342;-22,47118359
3304300;RIO BONITO;33;RIO DE JANEIRO;RJ;-42,62599784;-22,7112715
3304409;RIO CLARO;33;RIO DE JANEIRO;RJ;-44,13940564;-22,73172683
3304508;RIO DAS FLORES;33;RIO DE JANEIRO;RJ;-43,57643295;-22,17186224
3304524;RIO DAS OSTRAS;33;RIO DE JANEIRO;RJ;-41,93696713;-22,52394119
3304557;RIO DE JANEIRO;33;RIO DE JANEIRO;RJ;-43,22787512;-22,87665212
3304607;SANTA MARIA MADALENA;33;RIO DE JANEIRO;RJ;-42,01444499;-21,96609447
3304706;SANTO ANTÔNIO DE PÁDUA;33;RIO DE JANEIRO;RJ;-42,17791156;-21,53597712
3304755;SÃO FRANCISCO DE ITABAPOANA;33;RIO DE JANEIRO;RJ;-41,11771973;-21,48013813
3304805;SÃO FIDÉLIS;33;RIO DE JANEIRO;RJ;-41,75559231;-21,64362655
3304904;SÃO GONÇALO;33;RIO DE JANEIRO;RJ;-43,03233506;-22,82954731
3305000;SÃO JOÃO DA BARRA;33;RIO DE JANEIRO;RJ;-41,05034815;-21,64045775
3305109;SÃO JOÃO DE MERITI;33;RIO DE JANEIRO;RJ;-43,3718846;-22,80233081
3305133;SÃO JOSÉ DE UBÁ;33;RIO DE JANEIRO;RJ;-41,94123194;-21,36022111
3305158;SÃO JOSÉ DO VALE DO RIO PRETO;33;RIO DE JANEIRO;RJ;-42,9233683;-22,14973951
3305208;SÃO PEDRO DA ALDEIA;33;RIO DE JANEIRO;RJ;-42,10352867;-22,83720319
3305307;SÃO SEBASTIÃO DO ALTO;33;RIO DE JANEIRO;RJ;-42,13021968;-21,95446341
3305406;SAPUCAIA;33;RIO DE JANEIRO;RJ;-42,91417536;-21,99395587
3305505;SAQUAREMA;33;RIO DE JANEIRO;RJ;-42,49669405;-22,93112742
3305554;SEROPÉDICA;33;RIO DE JANEIRO;RJ;-43,70192522;-22,74301107
3305604;SILVA JARDIM;33;RIO DE JANEIRO;RJ;-42,38982593;-22,6543302
3305703;SUMIDOURO;33;RIO DE JANEIRO;RJ;-42,67862558;-22,05066941
3305752;TANGUÁ;33;RIO DE JANEIRO;RJ;-42,72117195;-22,73393743
3305802;TERESÓPOLIS;33;RIO DE JANEIRO;RJ;-42,96295671;-22,40900495
3305901;TRAJANO DE MORAES;33;RIO DE JANEIRO;RJ;-42,05481525;-22,0613797
3306008;TRÊS RIOS;33;RIO DE JANEIRO;RJ;-43,21160944;-22,117448
3306107;VALENÇA;33;RIO DE JANEIRO;RJ;-43,70484368;-22,24471943
3306156;VARRE-SAI;33;RIO DE JANEIRO;RJ;-41,86329539;-20,92929766
3306206;VASSOURAS;33;RIO DE JANEIRO;RJ;-43,66387402;-22,40900757
3306305;VOLTA REDONDA;33;RIO DE JANEIRO;RJ;-44,09352188;-22,5099676
3500105;ADAMANTINA;35;SÃO PAULO;SP;-51,07336475;-21,68831148
3500204;ADOLFO;35;SÃO PAULO;SP;-49,64972143;-21,23272978
3500303;AGUAÍ;35;SÃO PAULO;SP;-46,97969311;-22,059684
3500402;ÁGUAS DA PRATA;35;SÃO PAULO;SP;-46,71676671;-21,934829
3500501;ÁGUAS DE LINDÓIA;35;SÃO PAULO;SP;-46,63177884;-22,47382204
3500550;ÁGUAS DE SANTA BÁRBARA;35;SÃO PAULO;SP;-49,23860777;-22,86914941
3500600;ÁGUAS DE SÃO PEDRO;35;SÃO PAULO;SP;-47,88397474;-22,59733955
3500709;AGUDOS;35;SÃO PAULO;SP;-48,99015629;-22,474037
3500758;ALAMBARI;35;SÃO PAULO;SP;-47,89358839;-23,55389889
3500808;ALFREDO MARCONDES;35;SÃO PAULO;SP;-51,41293807;-21,95274112
3500907;ALTAIR;35;SÃO PAULO;SP;-49,06011075;-20,52330488
3501004;ALTINÓPOLIS;35;SÃO PAULO;SP;-47,37328029;-21,02458264
3501103;ALTO ALEGRE;35;SÃO PAULO;SP;-50,1635968;-21,58168946
3501152;ALUMÍNIO;35;SÃO PAULO;SP;-47,25905692;-23,53337305
3501202;ÁLVARES FLORENCE;35;SÃO PAULO;SP;-49,91118481;-20,31987625
3501301;ÁLVARES MACHADO;35;SÃO PAULO;SP;-51,46879727;-22,077779
3501400;ÁLVARO DE CARVALHO;35;SÃO PAULO;SP;-49,72060902;-22,07637463
3501509;ALVINLÂNDIA;35;SÃO PAULO;SP;-49,76303303;-22,44501015
3501608;AMERICANA;35;SÃO PAULO;SP;-47,33036293;-22,7408835
3501707;AMÉRICO BRASILIENSE;35;SÃO PAULO;SP;-48,10660456;-21,7300365
3501806;AMÉRICO DE CAMPOS;35;SÃO PAULO;SP;-49,72702684;-20,29640194
3501905;AMPARO;35;SÃO PAULO;SP;-46,76508569;-22,69938863
3502002;ANALÂNDIA;35;SÃO PAULO;SP;-47,66076642;-22,1287855
3502101;ANDRADINA;35;SÃO PAULO;SP;-51,37884779;-20,90146352
3502200;ANGATUBA;35;SÃO PAULO;SP;-48,40675962;-23,483987
3502309;ANHEMBI;35;SÃO PAULO;SP;-48,12692683;-22,78632094
3502408;ANHUMAS;35;SÃO PAULO;SP;-51,38607442;-22,29323718
3502507;APARECIDA;35;SÃO PAULO;SP;-45,22942934;-22,848154
3502606;APARECIDA D'OESTE;35;SÃO PAULO;SP;-50,88561571;-20,45084537
3502705;APIAÍ;35;SÃO PAULO;SP;-48,8486599;-24,513316
3502754;ARAÇARIGUAMA;35;SÃO PAULO;SP;-47,07154764;-23,43004085
3502804;ARAÇATUBA;35;SÃO PAULO;SP;-50,43922607;-21,205476
3502903;ARAÇOIABA DA SERRA;35;SÃO PAULO;SP;-47,58724294;-23,5073198
3503000;ARAMINA;35;SÃO PAULO;SP;-47,78601304;-20,08994421
3503109;ARANDU;35;SÃO PAULO;SP;-49,05097587;-23,13340712
3503158;ARAPEÍ;35;SÃO PAULO;SP;-44,44810656;-22,67479872
3503208;ARARAQUARA;35;SÃO PAULO;SP;-48,17443994;-21,7903595
3503307;ARARAS;35;SÃO PAULO;SP;-47,38582953;-22,35708652
3503356;ARCO-ÍRIS;35;SÃO PAULO;SP;-50,46491087;-21,77391403
3503406;AREALVA;35;SÃO PAULO;SP;-48,9204148;-22,0247675
3503505;AREIAS;35;SÃO PAULO;SP;-44,69943201;-22,58219389
3503604;AREIÓPOLIS;35;SÃO PAULO;SP;-48,66559456;-22,67394045
3503703;ARIRANHA;35;SÃO PAULO;SP;-48,78833656;-21,18612744
3503802;ARTUR NOGUEIRA;35;SÃO PAULO;SP;-47,16430115;-22,57134301
3503901;ARUJÁ;35;SÃO PAULO;SP;-46,3204896;-23,39582674
