codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;mediana;qtd_npu;num_dias
TJAL;G1;5862;Estadual;VARA DO ÚNICO OFÍCIO DE JOAQUIM GOMES;AL;Pequeno_Porte;2988.67993164;Civel;PEQUENO;Geral;Acervo Grande;153;3;457
TJAL;G1;5862;Estadual;VARA DO ÚNICO OFÍCIO DE JOAQUIM GOMES;AL;Pequeno_Porte;2988.67993164;Criminal;PEQUENO;Geral;Acervo Grande;123;1;123
TJAL;G1;5872;Estadual;VARA DO ÚNICO OFÍCIO DE MATRIZ DE CAMARAGIBE;AL;Pequeno_Porte;4005.42993164;Civel;PEQUENO;Geral;Acervo Médio;116;1;116
TJAL;G1;5904;Estadual;VARA DO ÚNICO OFÍCIO DO SÃO SEBASTIÃO;AL;Medio_Porte;3822.81005859;Civel;PEQUENO;Geral;Acervo Médio;125;3;369
TJAL;G1;5904;Estadual;VARA DO ÚNICO OFÍCIO DO SÃO SEBASTIÃO;AL;Medio_Porte;3822.81005859;Criminal;PEQUENO;Geral;Acervo Médio;122;2;244
TJAL;G1;5904;Estadual;VARA DO ÚNICO OFÍCIO DO SÃO SEBASTIÃO;AL;Medio_Porte;3822.81005859;Família;PEQUENO;Geral;Acervo Médio;123;1;123
TJAL;G1;5907;Estadual;VARA DO ÚNICO OFÍCIO DE TAQUARANA;AL;Pequeno_Porte;3580.76000977;Criminal;PEQUENO;Geral;Acervo Médio;129;1;129
TJAL;G1;6201;Estadual;ª VARA CÍVEL E CRIMINAL/INF. E JUVENTUDE DE MARECHAL DEODORO;AL;Medio_Porte;13028.95019531;Civel;PEQUENO;Criminal Pura;Acervo Médio;129;4;524
TJAL;G1;6201;Estadual;ª VARA CÍVEL E CRIMINAL/INF. E JUVENTUDE DE MARECHAL DEODORO;AL;Medio_Porte;13028.95019531;Criminal;PEQUENO;Criminal Pura;Acervo Médio;147;4;573
TJAL;G1;6203;Estadual;VARA DO ÚNICO OFÍCIO DE PILAR;AL;Medio_Porte;5332.68994141;Civel;PEQUENO;Geral;Acervo Médio;146;1;146
TJAL;G1;6246;Estadual;VARA DO ÚNICO OFÍCIO DE SÃO JOSÉ DA LAJE;AL;Pequeno_Porte;6393.02001953;Civel;PEQUENO;Geral;Acervo Grande;142;3;418
TJAL;G1;6246;Estadual;VARA DO ÚNICO OFÍCIO DE SÃO JOSÉ DA LAJE;AL;Pequeno_Porte;6393.02001953;Criminal;PEQUENO;Geral;Acervo Grande;147;1;147
TJAL;G1;6330;Estadual;ª VARA DE ARAPIRACA / CÍVEL RESIDUAL;AL;Grande_Porte;7880.33984375;Civel;PEQUENO;Civel Pura;Acervo Médio;135;1;135
TJAL;G1;6360;Estadual;ª VARA DE ARAPIRACA / CRIMINAL;AL;Grande_Porte;7880.33984375;Criminal;PEQUENO;Criminal Pura;Acervo Médio;151;4;604
TJAL;G1;6368;Estadual;ª VARA DE ARAPIRACA / FAMÍLIA E SUCESSÕES;AL;Grande_Porte;7880.33984375;Criminal;PEQUENO;Criminal Pura;Acervo Grande;134;7;940
TJAL;G1;6504;Estadual;VARA DO ÚNICO OFÍCIO DE ANADIA;AL;Pequeno_Porte;4068.25;Civel;PEQUENO;Geral;Acervo Médio;143;7;990
TJAL;G1;6504;Estadual;VARA DO ÚNICO OFÍCIO DE ANADIA;AL;Pequeno_Porte;4068.25;Criminal;PEQUENO;Geral;Acervo Médio;132;5;679
TJAL;G1;6550;Estadual;VARA DO ÚNICO OFÍCIO DE PARIPUEIRA;AL;Pequeno_Porte;4321.06005859;Civel;PEQUENO;Geral;Acervo Médio;139;2;283
TJAL;G1;6550;Estadual;VARA DO ÚNICO OFÍCIO DE PARIPUEIRA;AL;Pequeno_Porte;4321.06005859;Criminal;PEQUENO;Geral;Acervo Médio;119;1;119
TJAL;G1;6572;Estadual;VARA DO ÚNICO OFÍCIO DE SANTA LUZIA DO NORTE;AL;Pequeno_Porte;7058.52001953;Criminal;PEQUENO;Geral;Acervo Médio;153;1;153
TJAL;G1;6592;Estadual;VARA DE ÚNICO OFÍCIO DO MARAGOGI;AL;Medio_Porte;4266.33984375;Criminal;PEQUENO;Geral;Acervo Grande;2455;3;5036
TJAL;G1;6696;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande_Porte;10962.37011719;Civel;PEQUENO;Civel Pura;Acervo Grande;132;3;382
TJAL;G1;6704;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande_Porte;10962.37011719;Família;PEQUENO;Civel Pura;Acervo Grande;134;1;134
TJAL;G1;6710;Estadual;ª VARA CÍVEL DA CAPITAL;AL;Grande_Porte;10962.37011719;Civel;PEQUENO;Civel Pura;Acervo Grande;126;1;126
TJAL;G1;8180;Estadual;ª VARA CRIMINAL DA CAPITAL;AL;Grande_Porte;10962.37011719;Criminal;PEQUENO;Criminal Pura;Acervo Médio;146;5;720
TJAL;G1;8191;Estadual;ª VARA CRIMINAL DA CAPITAL;AL;Grande_Porte;10962.37011719;Criminal;PEQUENO;Criminal Pura;Acervo Médio;128;8;1048
TJAM;G1;4780;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;120;22;2764
TJAM;G1;4781;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;133;9;1261
TJAM;G1;4782;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;152;6;900
TJAM;G1;4784;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;153;2;308
TJAM;G1;4785;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;122;1;122
TJAM;G1;4786;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;153;1;153
TJAM;G1;4787;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;145;1;145
TJAM;G1;4788;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;132;2;291
TJAM;G1;4789;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;144;14;6931
TJAM;G1;4790;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;155;1;155
TJAM;G1;4791;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;143;4;567
TJAM;G1;4792;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;139;6;864
TJAM;G1;4793;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;132;33;4268
TJAM;G1;4794;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;137;12;1649
TJAM;G1;4795;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;141;1;141
TJAM;G1;4796;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;151;9;1305
TJAM;G1;4797;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;135;2;287
TJAM;G1;4798;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;139;4;563
TJAM;G1;4799;Estadual;ª VARA CÍVEL E DE ACIDENTES DE TRABALHO;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;145;4;558
TJAM;G1;5052;Estadual;VARA DA COMARCA DE AUTAZES;AM;Medio_Porte;4288.72021484;Civel;PEQUENO;Geral;Acervo Médio;125;1;125
TJAM;G1;5073;Estadual;VARA DA COMARCA DE COARI;AM;Medio_Porte;16470.11914062;Criminal;PEQUENO;Geral;Acervo Médio;123;1;123
TJAM;G1;5075;Estadual;ª VARA DA COMARCA DE TEFÉ;AM;Medio_Porte;4539.33984375;Criminal;PEQUENO;Geral;Acervo Médio;115;2;231
TJAM;G1;5076;Estadual;ª VARA DA COMARCA DE TEFÉ;AM;Medio_Porte;4539.33984375;Criminal;PEQUENO;Geral;Acervo Médio;132;1;132
TJAM;G1;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;Medio_Porte;4226.68017578;Civel;PEQUENO;Geral;Acervo Médio;1970;8;14974
TJAM;G1;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;Medio_Porte;4226.68017578;Família;PEQUENO;Geral;Acervo Médio;1839;1;1839
TJAM;G1;5084;Estadual;VARA DA COMARCA DE SANTO ANTÔNIO DO IÇÁ;AM;Pequeno_Porte;3097.5300293;Criminal;PEQUENO;Criminal Pura;Acervo Médio;139;1;139
TJAM;G1;5091;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;4293.91015625;Civel;PEQUENO;Geral;Acervo Médio;1851;14;25886
TJAM;G1;5091;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;4293.91015625;Execução Fiscal;PEQUENO;Geral;Acervo Médio;2443;1;2443
TJAM;G1;5091;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;4293.91015625;Família;PEQUENO;Geral;Acervo Médio;1847;1;1847
TJAM;G1;5093;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;4293.91015625;Civel;PEQUENO;Geral;Acervo Médio;121;4;486
TJAM;G1;5094;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;4293.91015625;Civel;PEQUENO;Geral;Acervo Médio;1913;8;17033
TJAM;G1;5094;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;4293.91015625;Família;PEQUENO;Geral;Acervo Médio;2012;3;5748
TJAM;G1;5095;Estadual;VARA DA COMARCA DE NOVO ARIPUANÃ;AM;Pequeno_Porte;4521.99023438;Civel;PEQUENO;Geral;Acervo Grande;138;3;416
TJAM;G1;5095;Estadual;VARA DA COMARCA DE NOVO ARIPUANÃ;AM;Pequeno_Porte;4521.99023438;Criminal;PEQUENO;Geral;Acervo Grande;117;3;369
TJAM;G1;5097;Estadual;VARA DA COMARCA DE NOVO AIRÃO;AM;Pequeno_Porte;3877.42993164;Civel;PEQUENO;Criminal Pura;Acervo Médio;117;1;117
TJAM;G1;5097;Estadual;VARA DA COMARCA DE NOVO AIRÃO;AM;Pequeno_Porte;3877.42993164;Criminal;PEQUENO;Criminal Pura;Acervo Médio;136;3;389
TJAM;G1;5098;Estadual;ª VARA DA COMARCA DE HUMAITÁ;AM;Medio_Porte;5539.14990234;Criminal;PEQUENO;Geral;Acervo Médio;118;4;512
TJAM;G1;5102;Estadual;VARA DA COMARCA DE IPIXUNA;AM;Pequeno_Porte;4695.54980469;Criminal;PEQUENO;Criminal Pura;Acervo Médio;135;1;135
TJAM;G1;5104;Estadual;ª VARA DA COMARCA DE IRANDUBA;AM;Medio_Porte;5549.00976562;Criminal;PEQUENO;Geral;Acervo Grande;147;1;147
TJAM;G1;5106;Estadual;ª VARA DA COMARCA DE IRANDUBA;AM;Medio_Porte;5549.00976562;Criminal;PEQUENO;Geral;Acervo Grande;153;1;153
TJAM;G1;5112;Estadual;ª VARA DA COMARCA DE MANACAPURU;AM;Medio_Porte;4601.97998047;Criminal;PEQUENO;Geral;Acervo Grande;137;4;555
TJAM;G1;74447;Estadual;CENTRAL DE PRECATÓRIAS;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Geral;Acervo Médio;156;40;6053
TJAM;G1;74447;Estadual;CENTRAL DE PRECATÓRIAS;AM;Grande_Porte;23286.06054688;Criminal;PEQUENO;Geral;Acervo Médio;135;42;5965
TJAM;G1;75553;Estadual;VARA DO JUIZADO DA FAZENDA PÚBLICA ESTADUAL E MUNICIPAL;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Fazenda;Acervo Grande;130;8;1058
TJAM;G1;75553;Estadual;VARA DO JUIZADO DA FAZENDA PÚBLICA ESTADUAL E MUNICIPAL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Fazenda;Acervo Grande;121;4;510
TJAM;G1;76533;Estadual;Central de Inquéritos Policiais da Comarca de Manaus;AM;Grande_Porte;23286.06054688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;142;23;3215
TJAM;JE;11738;Estadual;º JUIZADO ESPECIAL CIVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;152;10;1464
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;Medio_Porte;4601.97998047;Civel;PEQUENO;Civel Pura;Acervo Grande;1982;5;10445
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;Medio_Porte;4601.97998047;Criminal;PEQUENO;Civel Pura;Acervo Grande;1791;76;138481
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;Medio_Porte;4601.97998047;Juizados Especiais Criminais;PEQUENO;Civel Pura;Acervo Grande;1763;1;1763
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;Medio_Porte;4601.97998047;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;2017;74;146815
TJAM;JE;4903;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;148;3;450
TJAM;JE;4905;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Juizados civeis;Acervo Grande;146;1;146
TJAM;JE;4905;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;127;6;817
TJAM;JE;4906;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;140;4;537
TJAM;JE;4906;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;137;4;556
TJAM;JE;4907;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;125;2;258
TJAM;JE;4907;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;142;2;294
TJAM;JE;4908;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Civel Pura;Acervo Grande;147;20;2971
TJAM;JE;4908;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;154;24;3612
TJAM;JE;4910;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;138;12;1695
TJAM;JE;4913;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Civel;PEQUENO;Juizados civeis;Acervo Grande;148;3;419
TJAM;JE;4913;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;23286.06054688;Juizados Especiais Cíveis;PEQUENO;Juizados civeis;Acervo Grande;115;2;269
TJAM;JE;4922;Estadual;º VARA DO JUIZADO ESPECIAL CRIMINAL;AM;Grande_Porte;23286.06054688;Criminal;PEQUENO;Criminal Pura;Acervo Grande;143;6;841
TJAM;JE;5060;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PARINTINS;AM;Grande_Porte;4293.91015625;Civel;PEQUENO;Civel Pura;Acervo Grande;2548;6;15307
TJAM;JE;5060;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PARINTINS;AM;Grande_Porte;4293.91015625;Criminal;PEQUENO;Civel Pura;Acervo Grande;115;2;241
TJAM;JE;5060;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PARINTINS;AM;Grande_Porte;4293.91015625;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Grande;1850;30;56242
TJAM;JE;5063;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE TEFÉ;AM;Medio_Porte;4539.33984375;Criminal;PEQUENO;Civel Pura;Acervo Médio;2531;1;2531
TJAM;JE;5063;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE TEFÉ;AM;Medio_Porte;4539.33984375;Juizados Especiais Cíveis;PEQUENO;Civel Pura;Acervo Médio;2192;4;8637
TJAM;JE;5066;Estadual;VARA DA COMARCA DE CARAUARI;AM;Medio_Porte;4617.18017578;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Médio;134;2;268
TJAM;JE;5067;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE ITACOATIARA;AM;Medio_Porte;10285.86035156;Juizados Especiais Criminais;PEQUENO;Civel Pura;Acervo Grande;1982;4;8132
TJAM;JE;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;Medio_Porte;4226.68017578;Criminal;PEQUENO;Geral;Acervo Médio;2335;31;68844
TJAM;JE;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;Medio_Porte;4226.68017578;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Médio;2034;6;12911
TJAP;G1;13396;Estadual;ª VARA CRIMINAL DE MACAPÁ;AP;Grande_Porte;12769.16015625;Criminal;PEQUENO;Criminal Pura;Acervo Grande;1827;103;184832
TJAP;G1;13605;Estadual;ª VARA CRIMINAL DE MACAPÁ;AP;Grande_Porte;12769.16015625;Criminal;PEQUENO;Criminal Pura;Acervo Grande;1469;259;397362
TJAP;G1;13697;Estadual;JUIZADO DE VIOLÊNCIA DOMÉSTICA - MCP;AP;Grande_Porte;12769.16015625;Civel;PEQUENO;Criminal Pura;Acervo Grande;1406;2;3916
TJAP;G1;13697;Estadual;JUIZADO DE VIOLÊNCIA DOMÉSTICA - MCP;AP;Grande_Porte;12769.16015625;Criminal;PEQUENO;Criminal Pura;Acervo Grande;1513;27;34445
TJAP;G1;13703;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;10995.16992188;Civel;PEQUENO;Geral;Acervo Grande;1657;36;59022
TJAP;G1;13703;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;10995.16992188;Criminal;PEQUENO;Geral;Acervo Grande;118;2;237
TJAP;G1;13703;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;10995.16992188;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1505;76;107921
TJAP;G1;13703;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;10995.16992188;Fazenda;PEQUENO;Geral;Acervo Grande;1652;6;9815
TJAP;G1;13703;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;10995.16992188;Sucessões;PEQUENO;Geral;Acervo Grande;1770;3;5849
TJAP;G1;13716;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;11361.08984375;Civel;PEQUENO;Civel Pura;Acervo Grande;1462;47;71902
TJAP;G1;13716;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;11361.08984375;Execução Fiscal;PEQUENO;Civel Pura;Acervo Grande;1540;138;215136
TJAP;G1;13716;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;11361.08984375;Fazenda;PEQUENO;Civel Pura;Acervo Grande;1024;2;2747
TJAP;G1;13716;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;11361.08984375;Sucessões;PEQUENO;Civel Pura;Acervo Grande;2179;3;5301
TJAP;G1;13718;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;12769.16015625;Civel;PEQUENO;Civel Pura;Acervo Grande;1776;506;891743
TJAP;G1;13718;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;12769.16015625;Execução Fiscal;PEQUENO;Civel Pura;Acervo Grande;2007;92;175680
TJAP;G1;13718;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;12769.16015625;Fazenda;PEQUENO;Civel Pura;Acervo Grande;2020;22;40450
TJAP;G1;13720;Estadual;VARA DE EXECUÇÃO DE PENAS E MEDIDAS ALTERNATIVAS;AP;Grande_Porte;12769.16015625;Criminal;PEQUENO;Criminal Pura;Acervo Grande;2078;9;19419
TJAP;G1;16037;Estadual;JUIZADO DE VIOLÊNCIA DOMÉSTICA - STN;AP;Grande_Porte;11361.08984375;Criminal;PEQUENO;Criminal Pura;Acervo Grande;1826;11;19333
TJAP;G1;16409;Estadual;VARA ÚNICA DE PEDRA BRANCA DO AMAPARI;AP;Pequeno_Porte;12769.37011719;Civel;PEQUENO;Geral;Acervo Grande;1295;32;50077
TJAP;G1;16409;Estadual;VARA ÚNICA DE PEDRA BRANCA DO AMAPARI;AP;Pequeno_Porte;12769.37011719;Criminal;PEQUENO;Geral;Acervo Grande;1674;52;86815
TJAP;G1;16409;Estadual;VARA ÚNICA DE PEDRA BRANCA DO AMAPARI;AP;Pequeno_Porte;12769.37011719;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1979;61;111747
TJAP;G1;16409;Estadual;VARA ÚNICA DE PEDRA BRANCA DO AMAPARI;AP;Pequeno_Porte;12769.37011719;Família;PEQUENO;Geral;Acervo Grande;1274;1;1274
TJAP;G1;16409;Estadual;VARA ÚNICA DE PEDRA BRANCA DO AMAPARI;AP;Pequeno_Porte;12769.37011719;Fazenda;PEQUENO;Geral;Acervo Grande;728;2;2827
TJAP;G1;6147;Estadual;VARA ÚNICA DE AMAPÁ;AP;Pequeno_Porte;10440.41992188;Civel;PEQUENO;Geral;Acervo Grande;2055;29;56685
TJAP;G1;6147;Estadual;VARA ÚNICA DE AMAPÁ;AP;Pequeno_Porte;10440.41992188;Criminal;PEQUENO;Geral;Acervo Grande;1510;48;77277
TJAP;G1;6147;Estadual;VARA ÚNICA DE AMAPÁ;AP;Pequeno_Porte;10440.41992188;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1980;20;39318
TJAP;G1;6147;Estadual;VARA ÚNICA DE AMAPÁ;AP;Pequeno_Porte;10440.41992188;Fazenda;PEQUENO;Geral;Acervo Grande;1921;8;14814
TJAP;G1;6147;Estadual;VARA ÚNICA DE AMAPÁ;AP;Pequeno_Porte;10440.41992188;Sucessões;PEQUENO;Geral;Acervo Grande;2009;3;4761
TJAP;G1;6151;Estadual;VARA ÚNICA DE CALÇOENE;AP;Pequeno_Porte;11543.29980469;Civel;PEQUENO;Geral;Acervo Grande;1455;44;69972
TJAP;G1;6151;Estadual;VARA ÚNICA DE CALÇOENE;AP;Pequeno_Porte;11543.29980469;Criminal;PEQUENO;Geral;Acervo Grande;1594;46;76517
TJAP;G1;6151;Estadual;VARA ÚNICA DE CALÇOENE;AP;Pequeno_Porte;11543.29980469;Execução Fiscal;PEQUENO;Geral;Acervo Grande;2062;25;45488
TJAP;G1;6151;Estadual;VARA ÚNICA DE CALÇOENE;AP;Pequeno_Porte;11543.29980469;Fazenda;PEQUENO;Geral;Acervo Grande;1505;1;1505
TJAP;G1;6151;Estadual;VARA ÚNICA DE CALÇOENE;AP;Pequeno_Porte;11543.29980469;Sucessões;PEQUENO;Geral;Acervo Grande;2120;4;7520
TJAP;G1;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;12774.00976562;Civel;PEQUENO;Geral;Acervo Grande;1811;63;109428
TJAP;G1;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;12774.00976562;Criminal;PEQUENO;Geral;Acervo Grande;1465;70;101846
TJAP;G1;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;12774.00976562;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1938;7;12564
TJAP;G1;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;12774.00976562;Fazenda;PEQUENO;Geral;Acervo Grande;2577;1;2577
TJAP;G1;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;12774.00976562;Juizados Especiais Cíveis;PEQUENO;Geral;Acervo Grande;1303;1;1303
TJAP;G1;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;12774.00976562;Sucessões;PEQUENO;Geral;Acervo Grande;1661;1;1661
TJAP;G1;6157;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Civel;PEQUENO;Geral;Acervo Grande;1612;22;36316
TJAP;G1;6157;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Criminal;PEQUENO;Geral;Acervo Grande;1507;37;58037
TJAP;G1;6157;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Execução Fiscal;PEQUENO;Geral;Acervo Grande;1632;9;14184
TJAP;G1;6157;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Fazenda;PEQUENO;Geral;Acervo Grande;1518;3;4878
TJAP;G1;6160;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Civel;PEQUENO;Geral;Acervo Grande;1731;15;22552
TJAP;G1;6160;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Criminal;PEQUENO;Geral;Acervo Grande;1561;36;59070
TJAP;G1;6160;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Execução Fiscal;PEQUENO;Geral;Acervo Grande;951;15;19551
TJAP;G1;6160;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;8004.62011719;Fazenda;PEQUENO;Geral;Acervo Grande;1690;6;11542
