codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;Pop_est_2009;PIB_percapita;Classificacao_PIB_per_capita;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias);Mean(numero_dias)
TJAM;G1;5093;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;107250;4293.91015625;Municipio com baixo PIB per capita;PEQUENO;Geral;Acervo Médio;121;4;486;121.5
TJAM;G1;5094;Estadual;ª VARA DA COMARCA DE PARINTINS;AM;Grande_Porte;107250;4293.91015625;Municipio com baixo PIB per capita;PEQUENO;Geral;Acervo Médio;2012;11;22781;2070.9999999999995
TJAM;G1;5095;Estadual;VARA DA COMARCA DE NOVO ARIPUANÃ;AM;Pequeno_Porte;18952;4521.99023438;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;135;6;785;130.83333333333334
TJAM;G1;5097;Estadual;VARA DA COMARCA DE NOVO AIRÃO;AM;Pequeno_Porte;15915;3877.42993164;Municipio com baixo PIB per capita;PEQUENO;Criminal Pura;Acervo Médio;117;4;506;126.5
TJAM;G1;5098;Estadual;ª VARA DA COMARCA DE HUMAITÁ;AM;Medio_Porte;40735;5539.14990234;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Médio;118;4;512;128
TJAM;G1;5102;Estadual;VARA DA COMARCA DE IPIXUNA;AM;Pequeno_Porte;18202;4695.54980469;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Médio;135;1;135;135
TJAM;G1;5104;Estadual;ª VARA DA COMARCA DE IRANDUBA;AM;Medio_Porte;33884;5549.00976562;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;147;1;147;147
TJAM;G1;5106;Estadual;ª VARA DA COMARCA DE IRANDUBA;AM;Medio_Porte;33884;5549.00976562;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;153;1;153;153
TJAM;G1;5112;Estadual;ª VARA DA COMARCA DE MANACAPURU;AM;Medio_Porte;86472;4601.97998047;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;137;4;555;138.75
TJAM;G1;74447;Estadual;CENTRAL DE PRECATÓRIAS;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Geral;Acervo Médio;151;82;12018;146.56097560975613
TJAM;G1;75553;Estadual;VARA DO JUIZADO DA FAZENDA PÚBLICA ESTADUAL E MUNICIPAL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Fazenda;Acervo Grande;130;12;1568;130.66666666666669
TJAM;G1;76533;Estadual;Central de Inquéritos Policiais da Comarca de Manaus;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;142;23;3215;139.7826086956522
TJAM;JE;11738;Estadual;º JUIZADO ESPECIAL CIVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Civel Pura;Acervo Grande;152;10;1464;146.4
TJAM;JE;13092;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL DE MANACAPURU;AM;Medio_Porte;86472;4601.97998047;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1912;156;297504;1907.0769230769242
TJAM;JE;4903;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Juizados civeis;Acervo Grande;148;3;450;150
TJAM;JE;4905;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Juizados civeis;Acervo Grande;141;7;963;137.57142857142856
TJAM;JE;4906;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Civel Pura;Acervo Grande;140;8;1093;136.625
TJAM;JE;4907;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Civel Pura;Acervo Grande;133;4;552;138
TJAM;JE;4908;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Civel Pura;Acervo Grande;152;44;6583;149.61363636363635
TJAM;JE;4910;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Juizados civeis;Acervo Grande;138;12;1695;141.24999999999997
TJAM;JE;4913;Estadual;º VARA DO JUIZADO ESPECIAL CÍVEL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Juizados civeis;Acervo Grande;148;5;688;137.60000000000002
TJAM;JE;4922;Estadual;º VARA DO JUIZADO ESPECIAL CRIMINAL;AM;Grande_Porte;1738641;23286.06054688;Municipio com alto PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;143;6;841;140.16666666666669
TJAM;JE;5060;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PARINTINS;AM;Grande_Porte;107250;4293.91015625;Municipio com baixo PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1857;38;71790;1889.2105263157896
TJAM;JE;5063;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE TEFÉ;AM;Medio_Porte;64671;4539.33984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Médio;2254;5;11168;2233.6000000000004
TJAM;JE;5066;Estadual;VARA DA COMARCA DE CARAUARI;AM;Medio_Porte;26187;4617.18017578;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Médio;134;2;268;134
TJAM;JE;5067;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE ITACOATIARA;AM;Medio_Porte;89440;10285.86035156;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1982;4;8132;2033
TJAM;JE;5079;Estadual;ª VARA DA COMARCA DE TABATINGA;AM;Medio_Porte;47948;4226.68017578;Municipio com baixo PIB per capita;PEQUENO;Geral;Acervo Médio;2321;37;81755;2209.594594594594
TJAP;G1;13396;Estadual;ª VARA CRIMINAL DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1827;103;184832;1794.4854368932045
TJAP;G1;13605;Estadual;ª VARA CRIMINAL DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1469;259;397362;1534.2162162162174
TJAP;G1;13697;Estadual;JUIZADO DE VIOLÊNCIA DOMÉSTICA - MCP;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1513;29;38361;1322.7931034482756
TJAP;G1;13703;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;20962;10995.16992188;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1543;123;182844;1486.536585365854
TJAP;G1;13716;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1540;190;295086;1553.0842105263152
TJAP;G1;13718;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1847;620;1107873;1786.8919354838686
TJAP;G1;13720;Estadual;VARA DE EXECUÇÃO DE PENAS E MEDIDAS ALTERNATIVAS;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;2078;9;19419;2157.6666666666665
TJAP;G1;16037;Estadual;JUIZADO DE VIOLÊNCIA DOMÉSTICA - STN;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1826;11;19333;1757.5454545454543
TJAP;G1;16409;Estadual;VARA ÚNICA DE PEDRA BRANCA DO AMAPARI;AP;Pequeno_Porte;8182;12769.37011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1792;148;252740;1707.7027027027018
TJAP;G1;6147;Estadual;VARA ÚNICA DE AMAPÁ;AP;Pequeno_Porte;7802;10440.41992188;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1799;108;192855;1785.6944444444441
TJAP;G1;6151;Estadual;VARA ÚNICA DE CALÇOENE;AP;Pequeno_Porte;9291;11543.29980469;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1637;120;201002;1675.016666666668
TJAP;G1;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;5475;12774.00976562;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1561;143;229379;1604.048951048951
TJAP;G1;6157;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;40357;8004.62011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1612;71;113415;1597.3943661971832
TJAP;G1;6160;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;40357;8004.62011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1565;73;115275;1579.1095890410954
TJAP;G1;6162;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1262;1329;1811381;1362.965387509401
TJAP;G1;6164;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1848;785;1411433;1798.0038216560529
TJAP;G1;6165;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1849;676;1189301;1759.3210059171602
TJAP;G1;6166;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1823;522;916023;1754.8333333333333
TJAP;G1;6167;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1823;826;1478639;1790.1198547215502
TJAP;G1;6171;Estadual;ª VARA CRIMINAL DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1355;229;328331;1433.7598253275107
TJAP;G1;6172;Estadual;ª VARA CRIMINAL DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1609;445;739256;1661.249438202246
TJAP;G1;6398;Estadual;ª VARA DO TRIBUNAL DO JÚRI DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1807;83;150841;1817.3614457831325
TJAP;G1;6399;Estadual;EXECUÇÃO PENAL;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;2111;73;152950;2095.205479452055
TJAP;G1;6404;Estadual;VARA UNICA DE MAZAGAO;AP;Pequeno_Porte;14655;7841.22021484;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1670;179;301131;1682.2960893854736
TJAP;G1;6406;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;20962;10995.16992188;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1525;115;180168;1566.6782608695657
TJAP;G1;6407;Estadual;VARA ÚNICA DE PORTO GRANDE;AP;Pequeno_Porte;14951;9671.79980469;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1633;230;387026;1682.721739130435
TJAP;G1;6409;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1660;208;353979;1701.822115384616
TJAP;G1;6410;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1499;257;389029;1513.731517509728
TJAP;G1;6411;Estadual;ª VARA CRIMINAL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1627;262;431019;1645.1106870229012
TJAP;G1;6412;Estadual;ª VARA CRIMINAL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1638;136;229890;1690.3676470588243
TJAP;G1;6414;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;2303;1;2303;2303
TJAP;G1;6416;Estadual;VARA ÚNICA DE TARTARUGALZINHO;AP;Pequeno_Porte;13769;8714.36035156;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1583;74;115202;1556.7837837837842
TJAP;G1;6417;Estadual;VARA ÚNICA DE VITÓRIA DO JARI;AP;Pequeno_Porte;11519;8623.40039062;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1580;124;198652;1602.0322580645163
TJAP;G1;75533;Estadual;ª VARA CRIMINAL E DE AUDITORIA MILITAR DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1695;463;797533;1722.533477321814
TJAP;G1;78603;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;40357;8004.62011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1782;83;143189;1725.168674698795
TJAP;G2;43866;Estadual;CÂMARA ÚNICA;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;126;14;1794;128.14285714285714
TJAP;G2;43924;Estadual;SECÇÃO ÚNICA;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;126;41;22180;540.9756097560976
TJAP;G2;43929;Estadual;TRIBUNAL PLENO;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1695;59;94221;1596.9661016949149
TJAP;JE;11714;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL, CRIMINAL E FAZENDA PÚBLICA;AP;Medio_Porte;40357;8004.62011719;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;978;152;175686;1155.8289473684213
TJAP;JE;13703;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;20962;10995.16992188;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;864;23;22207;965.5217391304348
TJAP;JE;13716;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;859;5;4650;930
TJAP;JE;13718;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1751;15;26651;1776.7333333333336
TJAP;JE;13721;Estadual;JUIZADO ESPECIAL CRIMINAL;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;866;17;12375;727.9411764705884
TJAP;JE;16268;Estadual;ª VARA DO JUIZADO ESPECIAL CÍVEL - CENTRO;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1414;154;213620;1387.1428571428562
TJAP;JE;16272;Estadual;ª VARA DO JUIZADO ESPECIAL CÍVEL - CENTRO;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1417;150;225813;1505.42
TJAP;JE;16273;Estadual;ª VARA DO JUIZADO ESPECIAL CÍVEL - CENTRO;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1039;223;273176;1225.0044843049334
TJAP;JE;16275;Estadual;ª JUIZADO ESPECIAL DE FAZENDA PÚBLICA;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1092;1273;1464336;1150.3032207384128
TJAP;JE;16276;Estadual;ª VARA DO JUIZADO ESPECIAL CÍVEL - CENTRO;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1080;168;197903;1177.9940476190475
TJAP;JE;16409;Estadual;VARA ÚNICA DE PEDRA BRANCA DO AMAPARI;AP;Pequeno_Porte;8182;12769.37011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1076;11;13352;1213.818181818182
TJAP;JE;43865;Estadual;ª VARA DO JUIZADO ESPECIAL CÍVEL - NORTE;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1323;1293;1843743;1425.941995359628
TJAP;JE;6147;Estadual;VARA ÚNICA DE AMAPÁ;AP;Pequeno_Porte;7802;10440.41992188;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1390;44;61448;1396.5454545454547
TJAP;JE;6151;Estadual;VARA ÚNICA DE CALÇOENE;AP;Pequeno_Porte;9291;11543.29980469;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1288;24;34517;1438.2083333333328
TJAP;JE;6155;Estadual;VARA ÚNICA DE FERREIRA GOMES;AP;Pequeno_Porte;5475;12774.00976562;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1225;58;85810;1479.4827586206895
TJAP;JE;6157;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;40357;8004.62011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;481;1;481;481
TJAP;JE;6160;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;40357;8004.62011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1098;2;2323;1161.5
TJAP;JE;6162;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1477;11;17930;1630
TJAP;JE;6164;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1623;14;24965;1783.2142857142853
TJAP;JE;6165;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1624;5;9280;1856
TJAP;JE;6166;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1697;6;10375;1729.1666666666667
TJAP;JE;6167;Estadual;ª VARA CÍVEL E DE FAZENDA PÚBLICA DE MACAPÁ;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Fazenda;Acervo Grande;1710;13;22225;1709.6153846153845
TJAP;JE;6401;Estadual;ª VARA DO JUIZADO ESPECIAL CÍVEL - SUL;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1366;254;360428;1419.0078740157487
TJAP;JE;6402;Estadual;VARA DO JUIZADO ESPECIAL CÍVEL - UNIFAP;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1186;198;255627;1291.045454545455
TJAP;JE;6404;Estadual;VARA UNICA DE MAZAGAO;AP;Pequeno_Porte;14655;7841.22021484;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1135;57;68875;1208.3333333333323
TJAP;JE;6406;Estadual;ª VARA DA COMARCA DE OIAPOQUE;AP;Pequeno_Porte;20962;10995.16992188;Municipio com médio PIB per capita;PEQUENO;Criminal Pura;Acervo Grande;1467;1;1467;1467
TJAP;JE;6407;Estadual;VARA ÚNICA DE PORTO GRANDE;AP;Pequeno_Porte;14951;9671.79980469;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;801;52;53396;1026.8461538461538
TJAP;JE;6409;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;128;3;770;256.66666666666663
TJAP;JE;6410;Estadual;ª VARA CÍVEL DE SANTANA;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;588;7;5850;835.7142857142858
TJAP;JE;6414;Estadual;JUIZADO ESPECIAL CIVEL E CRIMINAL;AP;Grande_Porte;97220;11361.08984375;Municipio com médio PIB per capita;PEQUENO;Civel Pura;Acervo Grande;1122;306;379091;1238.8594771241826
TJAP;JE;6416;Estadual;VARA ÚNICA DE TARTARUGALZINHO;AP;Pequeno_Porte;13769;8714.36035156;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1090;33;41550;1259.0909090909097
TJAP;JE;6417;Estadual;VARA ÚNICA DE VITÓRIA DO JARI;AP;Pequeno_Porte;11519;8623.40039062;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;1190;55;73404;1334.6181818181815
TJAP;JE;78603;Estadual;ª VARA DE LARANJAL DO JARI;AP;Medio_Porte;40357;8004.62011719;Municipio com médio PIB per capita;PEQUENO;Geral;Acervo Grande;987;3;3024;1007.9999999999999
TJAP;JE;78853;Estadual;2º JUIZADO ESPECIAL DE FAZENDA PÚBLICA;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Juizados civeis;Acervo Grande;1531;102;146601;1437.2647058823527
TJAP;TR;43931;Estadual;TURMA RECURSAL DOS JUIZADOS ESPECIAIS;AP;Grande_Porte;366484;12769.16015625;Municipio com médio PIB per capita;PEQUENO;Trabalho;Acervo Grande;866;1;866;866
TJBA;G1;17163;Estadual;ª VARA DE RELAÇÕES DE CONSUMO - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;193;2;386;193
TJBA;G1;17166;Estadual;ª VARA CÍVEL - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1686;1;1686;1686
TJBA;G1;17171;Estadual;ª VARA CÍVEL - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;148;3;2478;826
TJBA;G1;17176;Estadual;ª VARA CÍVEL - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1953;1;1953;1953
TJBA;G1;17178;Estadual;ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;1869;3;5887;1962.333333333333
TJBA;G1;17180;Estadual;ª VARA DE RELAÇÕES DE CONSUMO - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Médio;127;2;254;127
TJBA;G1;17185;Estadual;ª VARA DE RELACOES DE CONSUMO - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Médio;140;2;280;140
TJBA;G1;17189;Estadual;ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Civel Pura;Acervo Grande;2479;1;2479;2479
TJBA;G1;17201;Estadual;ª VARA DA FAZENDA PÚBLICA - SIMOES FILHO;BA;Grande_Porte;116662;25786.41015625;Municipio com alto PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;2011;8;14328;1791
TJBA;G1;18291;Estadual;ª VARA DE FAMÍLIA, ÓRFÃOS, SUCESSÕES E INTERDITOS - SANTO ANTONIO DE JESUS;BA;Medio_Porte;88768;9408.30957031;Municipio com médio PIB per capita;MÉDIO;Geral;Acervo Médio;121;2;441;220.5
TJBA;G1;3939;Estadual;ª VARA DE FAMÍLIA;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Geral;Acervo Médio;139;2;278;139
TJBA;G1;4087;Estadual;ª VARA DA FAZENDA PÚBLICA - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;115;1;115;115
TJBA;G1;4108;Estadual;ª VARA DA FAZENDA PÚBLICA - SALVADOR;BA;Grande_Porte;2998056;10948.5;Municipio com médio PIB per capita;MÉDIO;Execucao fiscal;Acervo Grande;2107;1;2107;2107
