codtribunal;grau;cod_orgao_julg;desc_orgao_julg;tipo_justica;uf;tipo_processo_classificacao_2;Porte;atuacao_class_2;Classificacao_Arcevo_1;Classificacao_Acervo_2;Median(numero_dias);Count*(npu)
TJDFT;G1;6549;1? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2079;45
TJDFT;G1;6551;2? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2095;33
TJDFT;G1;6553;3? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;1975;56
TJDFT;G1;6558;4? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2045;61
TJDFT;G1;6560;5? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2084;37
TJDFT;G1;6563;6? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2023;43
TJDFT;G1;6564;7? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2096;57
TJDFT;G1;6566;8? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2134;50
TJDFT;G1;6567;9? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2031;55
TJDFT;G1;6571;10? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2047;35
TJDFT;G1;6574;11? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2221;70
TJDFT;G1;6576;12? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2072;49
TJDFT;G1;6579;13? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2185;86
TJDFT;G1;6584;14? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2066;26
TJDFT;G1;6586;15? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2035;59
TJDFT;G1;6590;16? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2058;64
TJDFT;G1;6594;17? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2049;41
TJDFT;G1;6597;18? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2030;59
TJDFT;G1;6600;19? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2112;65
TJDFT;G1;6604;20? VARA C?VEL DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2036;84
TJDFT;G1;6617;1? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2047;51
TJDFT;G1;6623;2? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2204;32
TJDFT;G1;6625;3? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;1953;24
TJDFT;G1;6630;4? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2154;44
TJDFT;G1;6634;5? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2092;36
TJDFT;G1;6635;1? VARA DE ?RF?OS E SUCESS?ES DE BRAS?LIA;Estadual;DF;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;2159;23
TJDFT;G1;6637;6? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;1924;36
TJDFT;G1;6641;7? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2152;59
TJDFT;G1;6643;TRIBUNAL DO J?RI DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;1904;37
TJDFT;G1;6644;8? VARA CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;1994;37
TJDFT;G1;6739;1? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2069;77
TJDFT;G1;6745;VARA DE EXECU??ES PENAIS DO DF;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Inadministrável;Acervo Grande;2241;122
TJDFT;G1;6752;2? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2050;213
TJDFT;G1;6756;3? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2193;108
TJDFT;G1;6760;4? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2092;403
TJDFT;G1;6764;VARA DE REGISTROS P?BLICOS DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;145;27
TJDFT;G1;6767;5? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2121;118
TJDFT;G1;6771;6? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2117;40
TJDFT;G1;6775;7? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2227;77
TJDFT;G1;6778;8? VARA DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2037;27
TJDFT;G1;67852;JUIZADO ESPECIAL CRIMINAL E JUIZADO DE VIOL?NCIA DOM?STICA E FAMILIAR CONTRA A MULHER DE ?GUAS CLARAS;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;234;56
TJDFT;G1;6786;4? VARA DE ENTORPECENTES DO DF;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2169;27
TJDFT;G1;75;VARA CRIMINAL, DO TRIBUNAL DO J?RI E DOS DELITOS DE TR?NSITO DE S?O SEBASTI?O;Estadual;ES;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2034;28
TJDFT;G2;14328;SECRETARIA DO CONSELHO ESPECIAL E DA MAGISTRATURA;Estadual;DF;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2344;26
TJDFT;G2;16814;SECRETARIA DA TERCEIRA TURMA CRIMINAL;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Inadministrável;Acervo Grande;141;61
TJDFT;G2;16815;SECRETARIA DA PRIMEIRA TURMA CRIMINAL;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Inadministrável;Acervo Grande;147;92
TJDFT;G2;16816;SECRETARIA DA SEXTA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;149;110
TJDFT;G2;16817;SECRETARIA DA QUARTA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1535;129
TJDFT;G2;16818;SECRETARIA DA SEGUNDA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1921;110
TJDFT;G2;16819;SECRETARIA DA PRIMEIRA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1996;94
TJDFT;G2;16837;SECRETARIA DA SEGUNDA TURMA CRIMINAL;Estadual;DF;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;140;110
TJDFT;G2;16914;SECRETARIA DA TERCEIRA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1985;112
TJDFT;G2;17837;SECRETARIA DA QUINTA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1581;96
TJDFT;G2;18000;SECRETARIA DA SEGUNDA C?MARA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;1971;28
TJDFT;G2;43142;SERVI?O DE RECURSOS CONSTITUCIONAIS;Estadual;DF;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2054;127
TJDFT;G2;43142;SERVI?O DE RECURSOS CONSTITUCIONAIS;Estadual;DF;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2013;874
TJDFT;G2;60795;PRESIDENCIA;Estadual;DF;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;144;35
TJDFT;G2;60795;PRESIDENCIA;Estadual;DF;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;1535;175
TJDFT;G2;72831;SECRETARIA DA S?TIMA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;134;57
TJDFT;G2;72832;SECRETARIA DA OITAVA TURMA C?VEL;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;138;52
TJDFT;G2;76528;N?CLEO DE GERENCIAMENTO DE PRECEDENTES;Estadual;DF;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2004;57
TJDFT;G2;97;SECRETARIA DA TERCEIRA C?MARA CIVEL;Estadual;TO;Cível;MÉDIO;Cível;Acervo Pequeno;Acervo Pequeno;1958;21
TJDFT;JE;6660;2? JUIZADO ESPECIAL CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Inadministrável;Acervo Grande;182;89
TJDFT;JE;6675;3? JUIZADO ESPECIAL CRIMINAL DE BRAS?LIA;Estadual;DF;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;259;72
TJDFT;JE;67791;JUIZADO ESPECIAL C?VEL E CRIMINAL DO RECANTO DAS EMAS;Estadual;DF;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;224;21
TJDFT;JE;81638;4? JUIZADO ESPECIAL DA FAZENDA P?BLICA DO DF;Estadual;DF;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;132;33
TJDFT;TR;43157;SECRETARIA DA 1? TURMA RECURSAL;Estadual;DF;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;130;24
TJDFT;TR;43158;SECRETARIA DA 2? TURMA RECURSAL;Estadual;DF;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;130;27
TJDFT;TR;43159;SECRETARIA DA 3? TURMA RECURSAL;Estadual;DF;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;146;32
TJES;JE;1667;SERRA - 2º JUIZADO ESPECIAL CÍVEL ;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;142;23
TJMA;G1;2869;2ª VARA DE BACABAL;Estadual;MA;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;864;41
TJMA;G1;3206;VARA ÚNICA DE ANAJATUBA;Estadual;MA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;881;29
TJMA;G1;3212;1ª VARA DE ARAIOSES;Estadual;MA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;925;30
TJMA;G1;3218;VARA ÚNICA DE BACURI;Estadual;MA;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;988;30
TJMA;G1;3218;VARA ÚNICA DE BACURI;Estadual;MA;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;1204;26
TJMA;G2;19942;1ª Câmara Cível;Estadual;MA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;147;84
TJMA;G2;19943;2ª Câmara Cível;Estadual;MA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;156;80
TJMA;G2;19944;3ª Câmara Cível;Estadual;MA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;144;96
TJMA;G2;19946;5ª Câmara Cível;Estadual;MA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;151;193
TJMA;G2;19947;1ª Câmara Criminal;Estadual;MA;Criminal;MÉDIO;Criminal;Acervo Inadministrável;Acervo Grande;140;27
TJMA;G2;19948;2ª Câmara Criminal;Estadual;MA;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;132;58
TJMA;G2;19949;3ª Câmara Criminal;Estadual;MA;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;131;45
TJMA;G2;77702;6ª Câmara Cível;Estadual;MA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;138;70
TJMG;G1;3767;SECRETARIA DO JUÍZO - ÚNICA;Estadual;MG;Criminal;GRANDE;Mista;Acervo Grande;Acervo Grande;2556;25
TJMG;JE;10793;2ª UNIDADE JURISDICIONAL - 3º JUIZ DE DIREITO DO JESP CRIME;Estadual;MG;Criminal;GRANDE;Mista;Acervo Médio;Acervo Médio;2067;24
TJMG;JE;40132;2º JUIZADO ESPECIAL CÍVEL/CRIMINAL;Estadual;MG;Cível;GRANDE;Cível;Acervo Inadministrável;Acervo Grande;2305;47
TJMSP;G1;17970;2ª Auditoria Militar Estadual;Militar;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;742;137
TJMSP;G1;29005;6ª Auditoria Militar Estadual;Militar;SP;Cível;;Cível;Acervo Inadministrável;Acervo Grande;647;109
TJMT;G1;48415;Terceira Vara - Comarca de Campo Verde - SDCR;Estadual;MT;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;1791;23
TJMT;G1;48423;Central de Administração - Comarca de Colíder - SDCR;Estadual;MT;Criminal;MÉDIO;Mista;Acervo Médio;Acervo Médio;154;21
TJMT;G1;48435;Central de Administração - Comarca da Capital - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;133;21
TJMT;G1;48523;Central de Administração - Comarca de Sinop - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;167;64
TJMT;G1;6373;Segunda Vara Criminal - Comarca da Capital - SDCR;Estadual;MT;Criminal;MÉDIO;Criminal;Acervo Grande;Acervo Grande;2290;21
TJMT;G1;6801;Quarta Vara - Comarca de Cáceres - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;2163;21
TJMT;G1;6803;Primeira Vara Criminal - Comarca de Cáceres - SDCR;Estadual;MT;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2022;22
TJMT;G1;6804;Segunda Vara Criminal - Comarca de Cáceres - SDCR;Estadual;MT;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2294;36
TJMT;G1;7303;Quarta Vara - Comarca de Primavera do Leste - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2359;133
TJMT;G1;7315;Vara Criminal - Comarca de Primavera do Leste - SDCR;Estadual;MT;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2278;21
TJMT;G1;7330;Quarta Vara - Comarca de Sinop - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2094;27
TJMT;G1;7334;Vara Especializada da Fazenda Pública  - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;167;62
TJMT;G1;7565;Segunda Vara - Comarca de Barra do Bugres - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;2189;22
TJMT;G1;7576;Terceira Vara - Comarca de Barra do Bugres - SDCR;Estadual;MT;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2187;33
TJMT;G1;7651;Primeira Vara - Comarca de Canarana - SDCR;Estadual;MT;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;2401;31
TJMT;G1;7775;Primeira Vara - Comarca de Juína - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;2444;22
TJMT;G1;7777;Terceira Vara - Comarca de Juína - SDCR;Estadual;MT;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;2092;22
TJMT;G1;8030;Segunda Vara - Comarca de Nova Mutum - SDCR;Estadual;MT;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;2525;26
TJMT;G1;8074;Primeira Vara - Comarca de Pontes e Lacerda - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;2072;24
TJMT;G1;8097;Vara Única - Comarca de Araputanga - SDCR;Estadual;MT;Criminal;MÉDIO;Mista;Acervo Grande;Acervo Grande;258;22
TJMT;G1;8107;Vara Única - Comarca de Guarantã do Norte - SDCR;Estadual;MT;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2096;26
TJMT;G1;8115;Vara Única - Comarca de Nobres - SDCR;Estadual;MT;Criminal;MÉDIO;Mista;Acervo Grande;Acervo Grande;287;23
TJMT;G2;81413;GABINETE DA CENTRAL DE ARRECADAÇÃO E ARQUIVAMENTO;Estadual;MT;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;137;43
TJMT;JE;18002;Quinta Vara - Comarca de Lucas do Rio Verde - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;127;25
TJMT;JE;51808;Primeiro Juizado Especial Cível - Comarca da Capital - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2135;35
TJMT;JE;51809;Segundo Juizado Especial Cível - Comarca da Capital - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1892;30
TJMT;JE;6493;Sexto Juizado Especial Cível de Cuiabá - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1813;34
TJMT;JE;6495;Quarto Juizado Especial Cível - Comarca da Capital - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1917;28
TJMT;JE;6498;Terceiro Juizado Especial Cível de Cuiabá - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1944;37
TJMT;JE;6678;Juizado Especial Cível - Cristo Rei - Comarca de Várzea Grande - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;185;80
TJMT;JE;6687;Juizado Especial Cível - Jardim Glória - Comarca de Várzea Grande - SDCR;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;163;54
TJMT;JE;7338;Vara Especializada dos Juizados Especiais - SDCR;Estadual;MT;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;163;21
TJMT;JE;81860;Central de Administração - Comarca de Várzea Grande - VG;Estadual;MT;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;151;34
TJMT;TR;51792;Turma Recursal Única;Estadual;MT;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;151;37
TJPA;G1;12572;1ª VARA DE INQUÉRITOS POLICIAIS DE BELÉM;Estadual;PA;Criminal;MÉDIO;Criminal;Acervo Inadministrável;Acervo Grande;2009;60
TJPA;G1;13360;VARA DE JUIZADO DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DE SANTARÉM;Estadual;PA;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;1703;21
TJPA;G1;16514;VARA ÚNICA DE JURUTI;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2150;25
TJPA;G1;17356;3ª VARA CÍVEL E EMPRESARIAL DE PARAUAPEBAS;Estadual;PA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2038;122
TJPA;G1;2892;1ª VARA DE EXECUÇÃO FISCAL DE BELÉM;Estadual;PA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2158;404
TJPA;G1;5413;VARA ÚNICA DE ALMEIRIM;Estadual;PA;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2093;29
TJPA;G1;6105;VARA CÍVEL DE NOVO PROGRESSO;Estadual;PA;Criminal;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2386;37
TJPA;G1;6105;VARA CÍVEL DE NOVO PROGRESSO;Estadual;PA;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;2479;106
TJPA;G1;6133;VARA ÚNICA DE ÓBIDOS;Estadual;PA;Criminal;MÉDIO;Mista;Acervo Grande;Acervo Grande;2060;24
TJPA;G1;6189;VARA ÚNICA DE IGARAPÉ-AÇU;Estadual;PA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;1477;24
TJPA;G1;6215;1ª VARA CÍVEL E EMPRESARIAL DE CASTANHAL;Estadual;PA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2351;70
TJPA;G1;6425;VARA ÚNICA DE CACHOEIRA DO ARARI;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2226;25
TJPA;G1;6430;VARA ÚNICA DE DOM ELISEU;Estadual;PA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;2383;28
TJPA;G1;6457;3ª VARA CÍVEL E EMPRESARIAL DE MARABÁ;Estadual;PA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2065;63
TJPA;G1;6458;2ª VARA CÍVEL E EMPRESARIAL DE MARABÁ;Estadual;PA;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;1720;26
TJPA;G1;6466;VARA ÚNICA DE TUCUMÃ;Estadual;PA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;2513;45
TJPA;G1;6473;2ª VARA CÍVEL E EMPRESARIAL DE CAPANEMA;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;1600;28
TJPA;G1;6841;VARA ÚNICA DE PORTO DE MOZ;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;1504;52
TJPA;G1;6865;2ª VARA CÍVEL E EMPRESARIAL DE REDENÇÃO;Estadual;PA;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;1940;24
TJPA;G1;7015;6ª VARA CÍVEL E EMPRESARIAL DE SANTARÉM;Estadual;PA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2015;634
TJPA;G1;7051;VARA ÚNICA DE SÃO DOMINGOS DO ARAGUAIA;Estadual;PA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;1844;96
TJPA;G1;72025;1ª VARA CÍVEL E EMPRESARIAL DE CANAÃ DOS CARAJÁS;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2000;24
TJPA;G1;7787;VARA ÚNICA DE SOURE;Estadual;PA;Criminal;MÉDIO;Mista;Acervo Médio;Acervo Médio;2252;23
TJPA;G1;7788;VARA ÚNICA DE SÃO JOÃO DO ARAGUAIA;Estadual;PA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;2371;30
TJPA;G1;7795;VARA ÚNICA DE SÃO FELIX DO XINGÚ;Estadual;PA;Cível;MÉDIO;Mista;Acervo Inadministrável;Acervo Grande;1723;63
TJPA;G1;7825;1ª VARA DE TAILÂNDIA;Estadual;PA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;1703;21
TJPA;G1;7895;VARA ÚNICA DE CURUÇÁ;Estadual;PA;Cível;MÉDIO;Mista;Acervo Grande;Acervo Grande;2471;24
TJPA;G2;23032;CELIA REGINA DE LIMA PINHEIRO;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2478;42
TJPA;G2;23036;DIRACY NUNES ALVES;Estadual;PA;Cível;MÉDIO;Mista;Acervo Pequeno;Acervo Pequeno;2484;46
TJPA;G2;23044;GLEIDE PEREIRA DE MOURA;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2477;57
TJPA;G2;23050;JOSE ROBERTO PINHEIRO MAIA BEZERRA JUNIOR;Estadual;PA;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;2467;39
TJPA;G2;23052;LEONAM GONDIM DA CRUZ JUNIOR;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2471;68
TJPA;G2;23053;LEONARDO DE NORONHA TAVARES;Estadual;PA;Cível;MÉDIO;Mista;Acervo Pequeno;Acervo Pequeno;2470;64
TJPA;G2;23055;LUZIA NADJA GUIMARAES NASCIMENTO;Estadual;PA;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;2463;22
TJPA;G2;23058;MARIA DE NAZARE SAAVEDRA GUIMARAES;Estadual;PA;Cível;MÉDIO;Cível;Acervo Pequeno;Acervo Pequeno;2467;53
TJPA;G2;23077;RAIMUNDO HOLANDA REIS;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2471;68
TJPA;G2;23079;RICARDO FERREIRA NUNES;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2478;61
TJPA;G2;23082;RONALDO MARQUES VALLE;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2501;70
TJPA;G2;23087;VANIA LUCIA CARVALHO DA SILVEIRA;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2495;60
TJPA;G2;23088;VANIA VALENTE DO COUTO FORTES BITAR CUNHA;Estadual;PA;Cível;MÉDIO;Mista;Acervo Médio;Acervo Médio;2471;56
TJPA;JE;3189;1ª VARA DO JUIZADO ESPECIAL CRIMINAL DE BELÉM;Estadual;PA;Criminal;MÉDIO;Criminal;Acervo Médio;Acervo Médio;1511;140
TJPA;JE;3247;11ª VARA DO JUIZADO ESPECIAL CÍVEL DE BELÉM;Estadual;PA;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;1684;37
TJPA;JE;3252;2ª VARA DO JUIZADO ESPECIAL CÍVEL DE BELÉM;Estadual;PA;Cível;MÉDIO;Cível;Acervo Grande;Acervo Grande;1812;27
TJPA;JE;3255;3ª VARA DO JUIZADO ESPECIAL CÍVEL DE BELÉM;Estadual;PA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;1757;51
TJPA;JE;3257;VARA DO JUIZADO ESPECIAL CÍVEL DISTRITAL DE ICOARACI;Estadual;PA;Cível;MÉDIO;Cível;Acervo Médio;Acervo Médio;2000;47
TJPA;JE;3268;2ª VARA DO JUIZADO ESPECIAL CÍVEL DE ANANINDEUA;Estadual;PA;Cível;MÉDIO;Cível;Acervo Inadministrável;Acervo Grande;2032;23
